user_id,num_product_views,avg_view_time,click_through_rate,avg_cart_value,purchase_frequency,num_categories_browsed,used_discount,membership_status,device_type,referral_channel,days_since_last_login
USER01181,14,31.35,0.06,99.38,4.85,5,0,Free,Mobile,Social,34
USER01182,14,51.14,0.06,82.87,4.79,4,1,Silver,Tablet,Direct,6
USER01183,11,37.46,0.28,47.61,0.73,5,0,Free,Mobile,Ads,89
USER01184,12,33.62,0.32,72.91,2.09,4,1,Free,Mobile,Email,29
USER01185,16,36.03,0.51,68.83,1.47,2,1,Silver,Mobile,Social,22
USER01186,12,31.33,0.23,82.0,1.02,1,1,Free,Mobile,Ads,54
USER01187,16,48.98,0.12,37.49,2.52,2,1,Free,Mobile,Direct,4
USER01188,17,16.75,0.08,91.75,1.58,5,1,Free,Mobile,Social,16
USER01189,12,51.06,0.23,57.1,0.14,2,0,Free,Tablet,Social,78
USER01190,17,58.53,0.62,84.97,2.75,1,0,Silver,Mobile,Ads,33
USER01191,13,33.38,0.21,60.36,0.48,3,0,Free,Mobile,Direct,47
USER01192,16,83.44,0.09,71.09,1.5,3,0,Free,Tablet,Email,30
USER01193,23,45.35,0.31,47.77,2.24,6,0,Silver,Desktop,Social,2
USER01194,11,13.77,0.35,49.53,3.42,4,0,Gold,Mobile,Ads,82
USER01195,17,39.38,0.38,89.94,3.89,4,0,Gold,Mobile,Email,64
USER01196,14,46.25,0.21,102.8,3.9,7,1,Free,Mobile,Email,21
USER01197,16,53.98,0.05,73.4,1.61,4,0,Free,Mobile,Ads,68
USER01198,14,39.85,0.38,112.47,1.47,4,0,Silver,Desktop,Direct,74
USER01199,11,24.77,0.26,105.41,0.02,8,0,Free,Desktop,Social,65
USER01200,29,23.1,0.29,82.14,0.13,4,0,Platinum,Mobile,Ads,36
USER01201,9,31.93,0.51,45.31,0.75,4,0,Free,Desktop,Ads,47
USER01202,21,33.84,0.27,82.44,2.36,7,1,Free,Mobile,Ads,51
USER01203,12,22.3,0.24,85.51,1.34,7,0,Free,Desktop,Email,49
USER01204,18,30.34,0.35,91.01,0.4,6,0,Free,Tablet,Ads,78
USER01205,16,58.19,0.23,64.27,0.2,5,1,Silver,Desktop,Social,57
USER01206,17,77.97,0.38,53.67,0.95,4,1,Gold,Mobile,Email,56
USER01207,18,60.11,0.29,25.71,3.66,4,0,Free,Mobile,Social,9
USER01208,18,71.12,0.24,78.47,0.08,6,1,Free,Mobile,Social,83
USER01209,12,64.48,0.4,72.16,0.93,4,1,Free,Mobile,Ads,29
USER01210,12,61.66,0.37,111.37,0.09,3,0,Free,Mobile,Social,23
USER01211,7,38.24,0.27,45.44,0.43,9,1,Free,Desktop,Ads,63
USER01212,18,47.82,0.15,73.93,4.61,4,0,Gold,Mobile,Social,45
USER01213,17,36.59,0.39,42.31,0.17,6,1,Free,Mobile,Email,3
USER01214,22,40.62,0.11,123.98,0.08,4,0,Silver,Desktop,Direct,6
USER01215,11,46.36,0.07,64.19,0.14,5,1,Free,Mobile,Direct,25
USER01216,18,59.27,0.24,33.64,1.76,2,0,Free,Tablet,Social,31
USER01217,15,53.47,0.51,76.52,0.02,4,0,Free,Desktop,Direct,40
USER01218,16,41.76,0.48,80.42,0.75,6,0,Silver,Mobile,Direct,28
USER01219,12,46.11,0.46,55.86,4.6,1,0,Silver,Mobile,Social,47
USER01220,21,53.67,0.2,74.36,0.11,3,0,Free,Tablet,Email,23
USER01221,19,58.35,0.22,44.48,4.03,3,0,Silver,Mobile,Ads,34
USER01222,16,14.62,0.43,58.3,0.19,1,0,Free,Tablet,Direct,67
USER01223,17,23.45,0.17,58.26,0.21,4,0,Platinum,Desktop,Ads,11
USER01224,14,67.15,0.2,155.7,1.39,5,1,Platinum,Mobile,Social,71
USER01225,22,43.78,0.04,108.5,0.42,6,0,Platinum,Tablet,Ads,20
USER01226,19,36.52,0.38,75.01,0.0,1,0,Silver,Desktop,Direct,50
USER01227,14,39.73,0.13,69.99,2.08,3,1,Free,Desktop,Direct,40
USER01228,13,39.73,0.21,111.58,0.7,3,0,Platinum,Tablet,Social,12
USER01229,7,56.16,0.49,109.79,3.58,4,1,Free,Mobile,Direct,42
USER01230,22,22.84,0.48,64.64,0.49,2,0,Free,Mobile,Direct,58
USER01231,18,45.5,0.14,145.05,1.66,4,0,Gold,Mobile,Email,4
USER01232,17,49.92,0.26,64.64,0.59,4,0,Free,Mobile,Direct,75
USER01233,10,52.93,0.02,66.79,0.24,4,1,Gold,Mobile,Ads,10
USER01234,8,49.46,0.04,91.89,5.52,4,0,Platinum,Desktop,Ads,37
USER01235,19,55.32,0.27,79.13,1.33,6,1,Free,Mobile,Email,81
USER01236,9,33.55,0.26,59.42,2.75,9,1,Free,Mobile,Email,23
USER01237,13,26.16,0.34,66.37,0.43,4,1,Platinum,Mobile,Ads,24
USER01238,15,94.14,0.35,56.43,0.75,6,1,Free,Mobile,Email,82
USER01239,13,38.97,0.06,77.21,0.97,3,0,Silver,Mobile,Ads,41
USER01240,13,41.31,0.34,69.95,1.49,6,0,Free,Mobile,Direct,66
USER01241,24,58.56,0.19,88.49,0.75,10,0,Free,Tablet,Ads,82
USER01242,13,76.92,0.25,82.8,0.43,2,0,Free,Tablet,Ads,19
USER01243,9,34.11,0.43,48.72,0.32,2,0,Silver,Desktop,Email,0
USER01244,16,25.02,0.22,60.47,1.37,4,1,Free,Tablet,Email,24
USER01245,17,20.16,0.27,108.0,0.43,4,0,Free,Mobile,Social,64
USER01246,14,76.86,0.45,71.78,0.76,4,1,Silver,Mobile,Social,38
USER01247,10,24.24,0.12,44.75,0.05,2,0,Platinum,Mobile,Email,79
USER01248,11,44.45,0.38,66.94,0.44,6,0,Free,Mobile,Direct,16
USER01249,12,25.45,0.51,74.81,0.99,4,0,Free,Mobile,Ads,18
USER01250,10,16.03,0.09,139.93,2.38,8,0,Free,Mobile,Social,56
USER01251,18,39.15,0.23,63.75,0.7,2,1,Free,Mobile,Ads,63
USER01252,15,26.24,0.26,65.1,0.52,2,1,Silver,Mobile,Email,83
USER01253,8,31.17,0.33,81.53,1.09,4,1,Free,Mobile,Email,45
USER01254,11,85.12,0.37,94.84,0.08,9,0,Gold,Desktop,Email,26
USER01255,12,53.5,0.22,134.65,0.66,3,0,Silver,Mobile,Email,65
USER01256,9,63.63,0.25,67.72,0.22,4,0,Free,Desktop,Ads,79
USER01257,15,61.49,0.26,69.06,0.44,1,1,Free,Tablet,Ads,45
USER01258,12,42.98,0.06,39.51,0.74,4,0,Free,Mobile,Ads,43
USER01259,14,36.21,0.53,37.02,0.09,6,0,Free,Desktop,Ads,2
USER01260,16,49.98,0.3,75.92,2.39,5,1,Silver,Mobile,Direct,70
USER01261,14,48.37,0.12,48.56,0.48,4,0,Free,Mobile,Social,46
USER01262,15,33.62,0.03,28.57,0.4,5,1,Free,Desktop,Social,13
USER01263,17,47.6,0.42,52.84,0.63,1,0,Silver,Mobile,Ads,25
USER01264,15,30.87,0.39,38.18,0.69,3,1,Free,Mobile,Email,69
USER01265,20,41.57,0.34,73.09,2.51,9,1,Gold,Mobile,Ads,65
USER01266,15,38.29,0.27,37.1,0.5,5,0,Free,Mobile,Email,45
USER01267,16,19.62,0.18,63.51,0.93,3,0,Free,Mobile,Social,36
USER01268,13,-2.02,0.11,89.21,1.03,3,1,Free,Mobile,Email,34
USER01269,17,26.22,0.23,68.45,0.55,3,0,Free,Tablet,Ads,55
USER01270,14,81.08,0.09,72.36,2.29,2,0,Silver,Mobile,Social,81
USER01271,11,38.81,0.2,39.59,1.47,2,1,Free,Mobile,Social,27
USER01272,14,60.52,0.55,93.58,1.91,3,0,Gold,Mobile,Email,80
USER01273,19,2.51,0.14,82.15,0.08,3,1,Silver,Desktop,Social,17
USER01274,15,24.83,0.17,71.28,2.57,6,1,Free,Mobile,Direct,20
USER01275,16,17.91,0.27,81.22,0.41,3,1,Free,Mobile,Social,57
USER01276,12,40.95,0.13,70.08,0.14,7,0,Free,Mobile,Direct,50
USER01277,18,93.44,0.36,87.92,1.62,3,0,Silver,Tablet,Direct,54
USER01278,20,54.2,0.2,96.39,0.37,2,1,Free,Desktop,Email,69
USER01279,13,78.91,0.61,63.5,0.78,3,0,Free,Mobile,Ads,17
USER01280,14,39.91,0.72,61.28,1.85,4,0,Silver,Mobile,Social,88
USER01281,15,72.3,0.32,58.01,0.16,6,0,Silver,Mobile,Social,62
USER01282,14,86.47,0.31,53.83,0.2,5,1,Silver,Desktop,Ads,8
USER01283,21,42.81,0.45,48.34,1.64,5,0,Free,Mobile,Email,62
USER01284,14,34.21,0.55,73.5,0.9,4,1,Free,Mobile,Direct,84
USER01285,26,18.64,0.1,65.5,0.38,2,1,Free,Desktop,Ads,21
USER01286,17,38.82,0.24,73.66,1.09,3,1,Free,Tablet,Ads,21
USER01287,13,46.64,0.37,87.32,1.45,7,0,Silver,Desktop,Email,83
USER01288,16,85.62,0.12,83.87,0.78,0,1,Silver,Desktop,Direct,54
USER01289,11,19.1,0.33,113.89,0.28,3,0,Free,Mobile,Social,67
USER01290,13,46.19,0.32,76.27,1.56,2,1,Free,Desktop,Social,49
USER01291,13,8.71,0.42,67.78,0.19,1,0,Silver,Mobile,Social,61
USER01292,18,36.46,0.31,77.32,1.59,4,0,Gold,Desktop,Ads,36
USER01293,17,51.23,0.25,94.4,0.47,2,1,Silver,Mobile,Social,25
USER01294,11,55.25,0.23,136.08,0.0,1,1,Silver,Desktop,Email,21
USER01295,15,56.78,0.08,85.02,0.94,1,0,Silver,Desktop,Ads,87
USER01296,15,52.95,0.06,80.5,0.56,4,1,Silver,Desktop,Ads,28
USER01297,18,56.61,0.14,106.48,0.39,5,0,Silver,Mobile,Ads,12
USER01298,18,45.91,0.42,60.95,1.04,4,0,Free,Mobile,Social,33
USER01299,19,24.04,0.04,72.16,0.62,4,0,Free,Mobile,Social,20
USER01300,10,7.97,0.04,84.17,0.52,6,0,Free,Desktop,Email,86
USER01301,16,34.07,0.23,51.03,2.16,3,0,Free,Mobile,Ads,75
USER01302,11,42.31,0.52,34.3,0.13,4,0,Gold,Tablet,Social,22
USER01303,21,70.08,0.08,93.55,0.76,3,1,Silver,Mobile,Direct,79
USER01304,16,42.99,0.03,45.63,0.43,6,0,Free,Mobile,Ads,53
USER01305,21,41.07,0.3,104.18,0.5,6,1,Free,Mobile,Social,38
USER01306,16,52.71,0.11,63.93,0.87,2,0,Free,Tablet,Social,78
USER01307,15,39.6,0.14,70.08,3.84,5,0,Free,Mobile,Email,38
USER01308,12,61.21,0.16,21.83,1.61,4,0,Silver,Desktop,Ads,4
USER01309,13,84.59,0.54,87.59,0.32,7,1,Silver,Mobile,Ads,1
USER01310,11,88.82,0.05,89.88,1.27,1,1,Free,Mobile,Email,1
USER01311,21,46.94,0.52,90.75,0.25,6,0,Silver,Mobile,Ads,82
USER01312,11,51.74,0.22,98.87,3.25,3,1,Silver,Desktop,Ads,58
USER01313,17,76.58,0.17,22.14,0.83,3,1,Silver,Mobile,Direct,34
USER01314,19,42.0,0.41,37.26,4.48,2,0,Platinum,Mobile,Ads,86
USER01315,19,58.58,0.27,35.31,1.63,8,0,Free,Mobile,Social,74
USER01316,17,22.3,0.25,62.94,2.69,4,1,Gold,Mobile,Social,64
USER01317,23,38.78,0.23,48.6,0.3,5,0,Free,Desktop,Direct,81
USER01318,13,68.12,0.47,85.23,2.9,1,0,Free,Desktop,Direct,23
USER01319,11,30.64,0.49,74.38,0.32,7,0,Free,Mobile,Ads,78
USER01320,11,42.44,0.29,88.12,5.6,6,0,Gold,Mobile,Direct,50
USER01321,12,13.52,0.2,90.13,0.49,4,1,Silver,Desktop,Direct,26
USER01322,18,85.12,0.39,14.83,1.73,2,0,Free,Tablet,Social,6
USER01323,9,70.26,0.13,100.73,1.19,7,1,Gold,Desktop,Email,0
USER01324,13,48.76,0.36,63.14,0.98,5,0,Silver,Tablet,Social,82
USER01325,12,55.15,0.36,102.76,0.84,4,0,Platinum,Mobile,Social,18
USER01326,13,52.92,0.26,29.67,0.73,4,0,Free,Desktop,Social,73
USER01327,21,72.69,0.4,92.32,0.54,6,0,Gold,Mobile,Social,3
USER01328,12,34.62,0.28,77.42,1.36,5,1,Free,Mobile,Ads,20
USER01329,8,59.65,0.16,121.08,6.22,3,1,Free,Tablet,Direct,35
USER01330,12,66.55,0.21,79.84,1.67,2,0,Platinum,Mobile,Email,66
USER01331,14,69.31,0.28,102.74,2.12,4,1,Silver,Mobile,Email,40
USER01332,19,-0.19,0.25,24.95,1.59,5,0,Platinum,Mobile,Email,46
USER01333,13,33.01,0.34,75.39,1.09,9,0,Free,Mobile,Email,47
USER01334,12,24.62,0.15,51.46,2.55,1,1,Free,Tablet,Email,48
USER01335,18,47.99,0.37,64.39,0.59,5,1,Silver,Mobile,Ads,8
USER01336,18,4.68,0.68,72.29,0.48,1,0,Free,Desktop,Email,48
USER01337,19,4.09,0.16,51.66,0.73,1,1,Free,Desktop,Email,38
USER01338,16,88.4,0.43,93.49,1.3,5,1,Free,Desktop,Ads,20
USER01339,20,57.35,0.14,101.98,0.0,3,1,Free,Mobile,Social,43
USER01340,18,47.42,0.18,45.87,2.7,4,1,Silver,Mobile,Email,52
USER01341,17,52.27,0.25,82.06,0.54,2,0,Silver,Desktop,Direct,56
USER01342,12,47.93,0.25,18.94,1.38,7,1,Free,Tablet,Social,81
USER01343,13,64.95,0.08,103.65,0.08,5,0,Free,Tablet,Social,65
USER01344,16,32.35,0.44,77.26,0.85,4,0,Platinum,Desktop,Ads,28
USER01345,14,48.73,0.12,72.06,0.11,5,1,Gold,Desktop,Social,31
USER01346,17,49.55,0.34,124.17,0.02,3,0,Gold,Mobile,Social,13
USER01347,23,24.06,0.08,84.34,2.33,3,0,Silver,Mobile,Social,6
USER01348,15,70.54,0.12,157.66,0.78,2,0,Gold,Mobile,Email,68
USER01349,17,36.09,0.08,42.25,2.53,4,0,Silver,Tablet,Ads,60
USER01350,12,65.35,0.19,45.41,0.62,7,1,Gold,Mobile,Direct,1
USER01351,17,47.3,0.11,99.83,1.57,6,1,Platinum,Desktop,Ads,20
USER01352,11,77.67,0.29,67.23,0.15,2,0,Free,Mobile,Email,42
USER01353,14,24.17,0.28,109.1,0.32,3,0,Silver,Mobile,Email,58
USER01354,19,23.3,0.16,44.97,0.96,5,0,Free,Mobile,Ads,19
USER01355,16,26.89,0.18,111.0,0.87,4,0,Free,Mobile,Direct,65
USER01356,19,47.67,0.5,73.05,0.32,3,0,Free,Mobile,Direct,19
USER01357,25,75.83,0.23,75.86,3.07,2,0,Platinum,Desktop,Email,14
USER01358,15,76.86,0.23,37.59,0.5,2,1,Silver,Tablet,Email,48
USER01359,10,-1.2,0.25,110.0,0.84,2,0,Free,Mobile,Direct,86
USER01360,16,49.99,0.22,88.81,0.62,7,0,Free,Mobile,Email,41
USER01361,13,-19.26,0.14,92.68,8.09,5,0,Free,Desktop,Email,72
USER01362,17,60.9,0.39,33.48,0.64,3,1,Free,Mobile,Social,30
USER01363,11,67.36,0.48,68.56,0.46,6,0,Silver,Tablet,Direct,22
USER01364,12,44.2,0.09,73.57,3.56,4,0,Free,Mobile,Social,36
USER01365,21,46.68,0.27,35.6,0.26,4,0,Free,Mobile,Email,47
USER01366,20,46.47,0.49,96.15,3.76,2,1,Free,Mobile,Social,22
USER01367,13,29.31,0.79,102.95,1.26,7,1,Free,Mobile,Direct,33
USER01368,8,53.63,0.46,31.52,0.38,4,0,Gold,Mobile,Email,17
USER01369,8,40.37,0.27,74.05,0.44,3,1,Gold,Mobile,Direct,72
USER01370,12,63.61,0.33,101.24,1.86,9,1,Gold,Mobile,Email,29
USER01371,12,42.73,0.49,126.88,0.06,2,0,Silver,Mobile,Direct,26
USER01372,11,27.78,0.03,99.69,1.89,8,0,Silver,Tablet,Email,22
USER01373,26,14.28,0.19,44.87,0.56,5,0,Gold,Tablet,Ads,33
USER01374,12,7.72,0.07,47.43,2.48,1,0,Gold,Desktop,Ads,42
USER01375,13,71.25,0.4,83.3,0.2,7,0,Free,Mobile,Ads,32
USER01376,12,35.84,0.11,96.33,0.43,4,1,Free,Desktop,Direct,80
USER01377,12,51.77,0.48,74.93,0.87,5,0,Free,Mobile,Email,31
USER01378,17,80.66,0.15,61.14,3.17,3,0,Gold,Desktop,Email,7
USER01379,10,33.74,0.46,99.1,0.5,1,0,Free,Mobile,Direct,87
USER01380,20,32.45,0.43,106.8,2.78,1,1,Silver,Mobile,Email,14
USER01381,8,42.36,0.32,65.66,0.16,1,1,Free,Desktop,Direct,70
USER01382,13,45.59,0.63,75.02,0.29,7,1,Free,Mobile,Ads,67
USER01383,19,82.75,0.07,94.91,0.26,3,1,Silver,Desktop,Direct,83
USER01384,16,76.32,0.52,63.5,1.42,3,1,Silver,Mobile,Email,15
USER01385,10,57.42,0.18,102.17,0.74,2,0,Free,Mobile,Email,83
USER01386,12,73.99,0.27,61.52,2.99,5,0,Gold,Tablet,Email,29
USER01387,8,41.44,0.26,104.89,1.0,3,0,Free,Desktop,Ads,88
USER01388,13,50.98,0.28,54.54,2.73,3,0,Free,Desktop,Direct,38
USER01389,7,38.97,0.2,145.29,0.41,3,1,Free,Desktop,Ads,83
USER01390,14,19.19,0.21,73.37,4.02,4,0,Free,Mobile,Ads,78
USER01391,16,69.08,0.12,94.33,1.51,8,0,Gold,Mobile,Direct,7
USER01392,13,55.63,0.07,113.85,1.06,5,0,Free,Tablet,Ads,87
USER01393,21,45.36,0.35,72.8,1.41,4,0,Free,Mobile,Direct,54
USER01394,11,44.95,0.53,85.42,3.74,1,1,Free,Tablet,Ads,53
USER01395,18,14.88,0.23,78.82,0.63,5,0,Free,Mobile,Ads,33
USER01396,15,25.45,0.06,139.71,0.42,3,0,Silver,Mobile,Ads,3
USER01397,13,51.72,0.21,126.43,0.42,5,1,Gold,Mobile,Social,28
USER01398,14,34.42,0.27,55.16,5.4,2,1,Free,Mobile,Ads,2
USER01399,14,40.65,0.08,45.07,0.62,5,1,Free,Desktop,Direct,31
USER01400,10,42.91,0.33,92.32,3.23,5,0,Platinum,Desktop,Email,25
USER01401,24,31.35,0.23,79.94,0.22,4,1,Free,Desktop,Email,36
USER01402,16,25.64,0.15,124.42,0.84,3,1,Free,Mobile,Social,11
USER01403,15,12.75,0.04,88.45,1.45,4,0,Free,Mobile,Email,72
USER01404,12,42.07,0.3,76.52,4.97,7,0,Free,Mobile,Social,16
USER01405,13,57.37,0.31,47.76,1.7,3,1,Free,Desktop,Social,37
USER01406,10,12.13,0.22,61.51,0.0,6,1,Free,Mobile,Ads,69
USER01407,11,44.52,0.39,55.14,2.14,5,1,Silver,Tablet,Social,23
USER01408,11,50.62,0.44,64.85,1.57,5,1,Silver,Mobile,Social,37
USER01409,19,25.21,0.15,64.86,0.31,4,0,Free,Mobile,Direct,80
USER01410,16,73.44,0.1,64.4,1.45,4,0,Silver,Mobile,Email,66
USER01411,13,37.29,0.39,76.45,3.9,9,1,Silver,Mobile,Direct,10
USER01412,13,42.97,0.19,92.77,0.01,3,0,Gold,Mobile,Ads,22
USER01413,16,41.77,0.25,105.21,5.5,7,0,Platinum,Mobile,Direct,73
USER01414,19,9.58,0.59,99.07,0.53,8,1,Silver,Desktop,Ads,36
USER01415,17,65.18,0.38,32.79,1.4,2,0,Gold,Mobile,Email,68
USER01416,12,25.89,0.12,38.63,0.49,3,0,Free,Mobile,Social,48
USER01417,19,40.27,0.13,64.82,1.97,3,0,Silver,Desktop,Ads,16
USER01418,18,56.95,0.3,41.93,1.09,1,1,Silver,Mobile,Social,11
USER01419,14,74.22,0.35,88.4,0.46,5,1,Free,Desktop,Ads,39
USER01420,9,23.4,0.12,74.48,1.05,2,0,Free,Mobile,Direct,79
USER01421,22,36.07,0.38,78.98,0.65,3,1,Free,Desktop,Social,8
USER01422,12,72.65,0.38,113.94,0.43,3,0,Free,Desktop,Direct,12
USER01423,12,54.27,0.39,64.99,1.35,2,1,Free,Mobile,Email,35
USER01424,15,58.42,0.63,41.69,1.53,3,1,Platinum,Desktop,Direct,19
USER01425,18,23.98,0.35,69.32,0.23,4,0,Free,Mobile,Ads,19
USER01426,15,37.42,0.07,11.63,3.97,4,1,Silver,Mobile,Direct,24
USER01427,18,41.64,0.13,70.6,0.01,3,0,Free,Tablet,Ads,26
USER01428,19,27.84,0.22,0.93,0.49,2,0,Silver,Desktop,Social,74
USER01429,13,11.51,0.13,76.27,0.63,2,1,Gold,Desktop,Social,17
USER01430,16,34.79,0.31,108.79,0.1,3,0,Gold,Mobile,Direct,4
USER01431,15,72.09,0.1,91.46,0.14,2,0,Free,Desktop,Ads,35
USER01432,6,46.18,0.16,84.69,2.82,4,0,Free,Mobile,Email,25
USER01433,16,72.49,0.07,90.52,0.67,5,1,Free,Tablet,Ads,3
USER01434,19,48.58,0.49,53.18,0.68,2,0,Silver,Tablet,Social,73
USER01435,12,29.71,0.22,13.63,1.75,6,0,Free,Mobile,Direct,9
USER01436,18,70.55,0.52,38.48,1.93,4,0,Free,Mobile,Email,71
USER01437,16,49.25,0.31,93.48,1.84,5,0,Gold,Mobile,Ads,48
USER01438,11,64.24,0.22,104.67,0.95,0,0,Silver,Tablet,Email,30
USER01439,19,23.63,0.33,114.96,1.84,4,0,Gold,Mobile,Direct,3
USER01440,18,65.78,0.11,36.31,3.86,4,0,Gold,Mobile,Email,40
USER01441,18,66.38,0.15,111.33,0.22,3,0,Gold,Mobile,Email,48
USER01442,17,50.8,0.48,36.86,1.28,1,0,Free,Mobile,Email,31
USER01443,22,28.86,0.41,87.82,3.16,4,0,Free,Desktop,Email,56
USER01444,8,44.08,0.18,92.45,5.06,2,0,Free,Desktop,Email,65
USER01445,19,57.23,0.14,54.83,0.14,3,1,Platinum,Desktop,Direct,82
USER01446,18,49.69,0.55,99.29,4.49,5,1,Silver,Mobile,Direct,61
USER01447,13,57.02,0.14,9.4,1.94,3,0,Platinum,Desktop,Email,87
USER01448,22,65.24,0.35,45.21,1.93,7,0,Free,Mobile,Email,85
USER01449,16,32.03,0.34,51.63,0.24,3,0,Gold,Mobile,Direct,60
USER01450,13,21.9,0.11,94.83,1.29,2,0,Silver,Tablet,Email,87
USER01451,18,44.25,0.23,93.87,0.67,2,0,Gold,Mobile,Ads,87
USER01452,17,38.41,0.29,81.61,1.32,5,0,Silver,Mobile,Email,19
USER01453,13,60.72,0.35,81.27,2.01,3,0,Silver,Desktop,Ads,88
USER01454,14,23.51,0.08,113.34,0.3,5,0,Silver,Mobile,Ads,16
USER01455,13,65.41,0.16,64.0,0.25,4,1,Platinum,Desktop,Direct,43
USER01456,22,72.07,0.36,61.7,0.66,2,0,Free,Mobile,Ads,80
USER01457,7,45.01,0.46,70.42,1.54,2,1,Free,Mobile,Direct,43
USER01458,10,46.21,0.36,45.35,1.68,5,0,Free,Mobile,Ads,33
USER01459,14,29.65,0.03,93.65,1.41,4,0,Silver,Desktop,Email,70
USER01460,12,34.15,0.39,38.07,2.84,7,0,Free,Mobile,Social,30
USER01461,17,36.83,0.19,69.67,1.99,4,1,Silver,Mobile,Ads,74
USER01462,18,73.86,0.06,102.3,1.05,3,0,Platinum,Mobile,Direct,52
USER01463,18,43.56,0.32,67.31,0.99,4,0,Free,Mobile,Ads,2
USER01464,17,18.56,0.48,43.6,2.4,3,0,Silver,Mobile,Direct,6
USER01465,14,50.11,0.5,85.1,3.23,5,0,Free,Mobile,Direct,45
USER01466,13,61.53,0.33,96.8,2.84,7,0,Free,Desktop,Social,31
USER01467,12,44.49,0.29,89.13,1.03,8,0,Silver,Desktop,Ads,30
USER01468,11,74.38,0.23,90.45,1.3,3,1,Free,Mobile,Ads,79
USER01469,14,60.55,0.51,53.88,2.31,4,1,Free,Mobile,Social,17
USER01470,10,24.02,0.47,140.75,1.3,4,0,Gold,Desktop,Direct,16
USER01471,15,33.97,0.29,105.98,0.38,5,1,Gold,Desktop,Email,80
USER01472,15,49.52,0.02,54.81,3.27,3,1,Silver,Desktop,Social,88
USER01473,16,11.68,0.47,81.7,1.02,6,1,Gold,Mobile,Email,75
USER01474,10,51.73,0.06,81.64,6.03,3,0,Free,Desktop,Direct,78
USER01475,15,9.77,0.2,79.85,1.21,3,1,Gold,Mobile,Email,53
USER01476,13,65.47,0.25,88.05,0.73,4,1,Platinum,Mobile,Direct,71
USER01477,19,63.15,0.04,75.0,0.36,0,0,Free,Tablet,Ads,30
USER01478,14,55.1,0.21,92.83,0.63,3,0,Free,Mobile,Ads,86
USER01479,19,31.48,0.12,101.24,0.37,11,0,Free,Mobile,Email,14
USER01480,16,48.4,0.24,87.06,3.82,3,0,Free,Desktop,Email,7
USER01481,11,34.73,0.39,56.45,1.38,5,0,Silver,Desktop,Ads,74
USER01482,16,24.38,0.38,110.21,2.57,1,0,Free,Mobile,Email,80
USER01483,15,38.23,0.15,73.5,0.35,4,1,Free,Mobile,Email,66
USER01484,11,58.97,0.45,81.16,0.1,7,0,Gold,Mobile,Ads,49
USER01485,14,45.88,0.47,62.55,0.81,7,0,Free,Desktop,Direct,5
USER01486,6,74.01,0.34,113.9,4.13,3,0,Free,Mobile,Email,56
USER01487,17,60.32,0.27,57.67,0.18,2,1,Free,Desktop,Email,0
USER01488,11,58.17,0.18,71.75,2.33,3,1,Gold,Mobile,Direct,50
USER01489,12,12.82,0.11,150.43,0.09,3,0,Silver,Desktop,Direct,10
USER01490,13,39.3,0.48,21.03,0.27,3,0,Platinum,Mobile,Social,0
USER01491,19,23.71,0.21,49.34,1.96,6,1,Silver,Tablet,Email,41
USER01492,13,41.34,0.68,107.6,0.36,4,1,Free,Mobile,Ads,17
USER01493,19,31.13,0.15,78.53,0.03,4,1,Platinum,Mobile,Email,45
USER01494,11,37.45,0.65,92.36,0.37,5,0,Free,Tablet,Email,2
USER01495,15,66.22,0.36,35.49,1.98,2,0,Silver,Tablet,Ads,78
USER01496,19,54.5,0.21,69.34,1.14,7,1,Free,Desktop,Email,3
USER01497,14,65.14,0.33,71.42,1.19,5,1,Platinum,Mobile,Social,31
USER01498,19,12.99,0.28,75.43,0.79,3,0,Silver,Mobile,Ads,71
USER01499,14,46.16,0.21,77.59,0.24,3,1,Platinum,Desktop,Email,38
USER01500,22,64.33,0.11,11.42,0.36,2,1,Free,Mobile,Social,63
USER01501,22,75.13,0.05,70.86,0.31,3,1,Silver,Mobile,Direct,61
USER01502,15,14.04,0.44,119.88,1.84,6,0,Silver,Tablet,Social,8
USER01503,15,37.97,0.42,66.78,2.82,7,0,Gold,Mobile,Email,1
USER01504,10,65.68,0.21,47.31,0.41,8,1,Free,Mobile,Ads,51
USER01505,18,41.15,0.21,57.15,0.28,1,1,Gold,Desktop,Email,47
USER01506,14,26.79,0.49,110.77,0.43,5,1,Silver,Desktop,Social,46
USER01507,17,14.0,0.43,-0.7,4.19,6,0,Free,Mobile,Email,71
USER01508,13,26.03,0.09,94.13,0.36,5,1,Free,Desktop,Social,70
USER01509,14,11.22,0.43,86.27,1.76,4,1,Free,Mobile,Ads,76
USER01510,19,46.17,0.39,50.86,0.19,4,0,Platinum,Mobile,Email,24
USER01511,13,62.93,0.3,165.55,1.62,3,1,Free,Mobile,Social,21
USER01512,9,19.78,0.1,103.48,0.42,7,1,Free,Tablet,Email,15
USER01513,14,50.15,0.07,80.55,2.72,4,0,Free,Mobile,Direct,16
USER01514,17,61.91,0.31,110.17,0.04,9,0,Free,Mobile,Direct,79
USER01515,14,44.95,0.28,93.18,1.04,2,0,Free,Desktop,Email,22
USER01516,11,12.79,0.14,86.56,1.63,0,0,Free,Mobile,Social,77
USER01517,16,52.72,0.61,80.99,2.04,3,0,Free,Tablet,Direct,81
USER01518,15,43.91,0.48,59.24,3.46,6,1,Free,Mobile,Ads,37
USER01519,24,41.87,0.1,106.46,1.47,3,0,Silver,Mobile,Ads,84
