customer_id,signup_date,last_active_date,tenure_months,subscription_type,monthly_fee,auto_renew,payment_method,num_logins_last_30d,support_tickets,feature_usage_score,discount_used,referral_channel,country,is_churned
CUST02608,2020-01-17 01:36:20.738073804,2022-02-04 01:36:20.738073804,51,Basic,10,1,PayPal,13,1,5.64,0,Partner,India,1
CUST02609,2020-01-17 05:06:45.040504048,2020-04-04 05:06:45.040504048,51,Premium,10,1,PayPal,15,1,32.64,1,Organic,Canada,0
CUST02610,2020-01-17 08:37:09.342934292,2020-07-18 08:37:09.342934292,51,Basic,30,0,Wallet,19,0,8.33,0,Paid,Germany,0
CUST02611,2020-01-17 12:07:33.645364536,2022-06-23 12:07:33.645364536,51,Basic,10,1,Card,17,1,12.45,1,Organic,Germany,0
CUST02612,2020-01-17 15:37:57.947794776,2020-12-04 15:37:57.947794776,51,Free,0,1,PayPal,13,2,5.52,0,Organic,UK,0
CUST02613,2020-01-17 19:08:22.250225020,2021-09-17 19:08:22.250225020,51,Premium,30,1,Card,11,0,18.0,0,Partner,UK,0
CUST02614,2020-01-17 22:38:46.552655264,2020-04-05 22:38:46.552655264,51,Basic,10,1,Other,9,1,25.34,0,Paid,US,1
CUST02615,2020-01-18 02:09:10.855085508,2021-12-11 02:09:10.855085508,51,Premium,30,1,Card,16,1,32.06,1,Organic,US,0
CUST02616,2020-01-18 05:39:35.157515748,2021-07-31 05:39:35.157515748,51,Basic,30,1,Other,10,1,33.9,1,Paid,France,1
CUST02617,2020-01-18 09:09:59.459945992,2021-10-20 09:09:59.459945992,51,Premium,30,0,PayPal,12,1,69.78,0,Organic,France,0
CUST02618,2020-01-18 12:40:23.762376236,2020-04-16 12:40:23.762376236,51,Premium,10,1,Wallet,16,2,23.11,1,Organic,UK,0
CUST02619,2020-01-18 16:10:48.064806480,2020-08-01 16:10:48.064806480,51,Premium,30,1,PayPal,16,2,43.05,0,Organic,UK,0
CUST02620,2020-01-18 19:41:12.367236720,2020-09-05 19:41:12.367236720,51,Basic,10,0,Other,10,1,10.86,0,Organic,Germany,1
CUST02621,2020-01-18 23:11:36.669666964,2022-06-22 23:11:36.669666964,51,Basic,30,0,PayPal,11,4,37.22,0,Organic,India,0
CUST02622,2020-01-19 02:42:00.972097208,2020-07-12 02:42:00.972097208,51,Premium,10,1,Wallet,8,4,44.28,0,Paid,India,0
CUST02623,2020-01-19 06:12:25.274527452,2021-12-24 06:12:25.274527452,51,Basic,10,1,Card,10,1,48.05,0,Referral,France,0
CUST02624,2020-01-19 09:42:49.576957692,2021-05-01 09:42:49.576957692,51,Basic,30,1,Other,12,0,38.83,0,Partner,UK,0
CUST02625,2020-01-19 13:13:13.879387936,2020-10-16 13:13:13.879387936,51,Free,0,1,Card,10,1,26.71,0,Partner,UK,1
CUST02626,2020-01-19 16:43:38.181818180,2021-09-20 16:43:38.181818180,51,Premium,30,1,Wallet,7,1,18.81,0,Partner,UK,0
CUST02627,2020-01-19 20:14:02.484248424,2022-01-04 20:14:02.484248424,51,Free,30,1,PayPal,15,3,56.75,1,Organic,France,0
CUST02628,2020-01-19 23:44:26.786678664,2021-08-31 23:44:26.786678664,51,Premium,10,0,Wallet,13,2,10.67,0,Referral,France,0
CUST02629,2020-01-20 03:14:51.089108908,2021-06-15 03:14:51.089108908,51,Basic,10,0,Other,15,2,11.05,0,Partner,Germany,0
CUST02630,2020-01-20 06:45:15.391539152,2020-06-05 06:45:15.391539152,51,Basic,10,1,Other,8,2,9.49,0,Organic,UK,0
CUST02631,2020-01-20 10:15:39.693969396,2020-10-01 10:15:39.693969396,51,Premium,30,1,PayPal,11,2,12.7,1,Partner,India,1
CUST02632,2020-01-20 13:46:03.996399636,2021-12-22 13:46:03.996399636,51,Free,0,1,Other,20,3,22.64,0,Referral,Canada,0
CUST02633,2020-01-20 17:16:28.298829880,2021-11-10 17:16:28.298829880,51,Basic,10,1,Wallet,10,2,52.68,1,Organic,France,0
CUST02634,2020-01-20 20:46:52.601260124,2021-12-10 20:46:52.601260124,51,Premium,30,1,Other,10,2,35.03,0,Referral,Germany,0
CUST02635,2020-01-21 00:17:16.903690368,2021-12-12 00:17:16.903690368,51,Premium,30,0,Card,14,0,13.59,0,Referral,India,1
CUST02636,2020-01-21 03:47:41.206120608,2021-04-26 03:47:41.206120608,51,Free,30,0,Wallet,14,0,30.82,0,Organic,India,0
CUST02637,2020-01-21 07:18:05.508550852,2022-05-04 07:18:05.508550852,51,Premium,30,1,Wallet,14,2,28.42,0,Organic,Canada,0
CUST02638,2020-01-21 10:48:29.810981096,2021-12-05 10:48:29.810981096,51,Premium,0,0,Other,18,2,20.49,0,Paid,India,1
CUST02639,2020-01-21 14:18:54.113411340,2021-04-13 14:18:54.113411340,51,Premium,10,1,PayPal,16,1,25.85,0,Partner,India,0
CUST02640,2020-01-21 17:49:18.415841580,2021-05-19 17:49:18.415841580,51,Basic,0,1,PayPal,9,2,22.37,0,Paid,India,0
CUST02641,2020-01-21 21:19:42.718271824,2020-07-28 21:19:42.718271824,51,Basic,30,1,PayPal,14,4,48.25,1,Referral,France,0
CUST02642,2020-01-22 00:50:07.020702068,2021-07-27 00:50:07.020702068,51,Premium,30,1,Other,8,0,46.74,0,Referral,France,0
CUST02643,2020-01-22 04:20:31.323132312,2021-12-01 04:20:31.323132312,51,Premium,30,1,Other,15,3,33.17,1,Paid,Canada,0
CUST02644,2020-01-22 07:50:55.625562552,2021-10-02 07:50:55.625562552,51,Basic,30,1,Other,11,3,1.58,0,Referral,Canada,1
CUST02645,2020-01-22 11:21:19.927992796,2020-05-07 11:21:19.927992796,51,Basic,10,0,Wallet,8,1,41.95,0,Referral,Germany,1
CUST02646,2020-01-22 14:51:44.230423040,2021-07-13 14:51:44.230423040,51,Basic,0,1,Wallet,11,0,24.02,0,Paid,France,0
CUST02647,2020-01-22 18:22:08.532853284,2021-05-06 18:22:08.532853284,51,Basic,10,1,Other,11,1,7.38,0,Referral,US,1
CUST02648,2020-01-22 21:52:32.835283528,2020-10-31 21:52:32.835283528,51,Basic,0,1,PayPal,16,1,34.98,1,Referral,US,1
CUST02649,2020-01-23 01:22:57.137713768,2022-04-01 01:22:57.137713768,51,Basic,30,1,Card,7,4,19.39,0,Organic,France,0
CUST02650,2020-01-23 04:53:21.440144012,2021-01-06 04:53:21.440144012,51,Premium,0,0,PayPal,15,0,27.9,1,Organic,US,0
CUST02651,2020-01-23 08:23:45.742574256,2022-05-04 08:23:45.742574256,51,Free,30,1,Wallet,13,2,28.9,0,Paid,Germany,0
CUST02652,2020-01-23 11:54:10.045004500,2020-11-10 11:54:10.045004500,51,Premium,30,0,Wallet,10,2,10.19,0,Organic,Canada,0
CUST02653,2020-01-23 15:24:34.347434740,2021-10-10 15:24:34.347434740,51,Free,10,1,PayPal,14,0,53.42,1,Referral,India,1
CUST02654,2020-01-23 18:54:58.649864984,2021-12-10 18:54:58.649864984,51,Basic,0,1,PayPal,11,1,31.25,1,Referral,France,0
CUST02655,2020-01-23 22:25:22.952295228,2022-06-05 22:25:22.952295228,51,Free,10,1,Wallet,12,3,40.51,0,Organic,India,1
CUST02656,2020-01-24 01:55:47.254725472,2021-08-29 01:55:47.254725472,51,Basic,10,0,Wallet,10,0,10.58,0,Partner,France,0
CUST02657,2020-01-24 05:26:11.557155712,2021-03-02 05:26:11.557155712,51,Premium,30,0,Other,15,0,9.17,0,Organic,US,0
CUST02658,2020-01-24 08:56:35.859585956,2021-11-20 08:56:35.859585956,51,Premium,0,1,Card,10,3,18.69,0,Partner,France,0
CUST02659,2020-01-24 12:27:00.162016200,2020-08-07 12:27:00.162016200,51,Basic,30,1,Other,11,1,29.33,0,Referral,France,1
CUST02660,2020-01-24 15:57:24.464446444,2022-03-16 15:57:24.464446444,51,Basic,30,1,Other,17,2,45.25,1,Paid,US,0
CUST02661,2020-01-24 19:27:48.766876684,2021-05-26 19:27:48.766876684,51,Basic,0,1,PayPal,11,1,16.45,0,Organic,India,0
CUST02662,2020-01-24 22:58:13.069306928,2020-11-28 22:58:13.069306928,51,Premium,30,1,PayPal,14,1,29.99,0,Paid,France,1
CUST02663,2020-01-25 02:28:37.371737172,2022-01-23 02:28:37.371737172,51,Premium,30,1,Card,6,2,12.37,1,Referral,US,0
CUST02664,2020-01-25 05:59:01.674167416,2020-12-21 05:59:01.674167416,51,Basic,30,1,Other,10,5,12.61,0,Organic,Germany,1
CUST02665,2020-01-25 09:29:25.976597656,2021-08-07 09:29:25.976597656,51,Premium,0,1,Other,12,0,16.74,1,Organic,Germany,0
CUST02666,2020-01-25 12:59:50.279027900,2021-09-25 12:59:50.279027900,51,Premium,0,1,Wallet,9,0,43.66,0,Partner,US,0
CUST02667,2020-01-25 16:30:14.581458144,2020-09-28 16:30:14.581458144,51,Free,10,1,Wallet,11,5,12.03,1,Organic,Germany,0
CUST02668,2020-01-25 20:00:38.883888388,2020-06-04 20:00:38.883888388,51,Basic,10,1,Card,14,2,29.99,1,Organic,Germany,1
CUST02669,2020-01-25 23:31:03.186318628,2021-08-30 23:31:03.186318628,51,Premium,30,1,PayPal,8,1,30.17,1,Partner,Germany,0
CUST02670,2020-01-26 03:01:27.488748872,2020-12-08 03:01:27.488748872,51,Premium,30,1,Wallet,9,2,42.34,0,Partner,Germany,0
CUST02671,2020-01-26 06:31:51.791179116,2020-08-09 06:31:51.791179116,51,Basic,30,0,Card,7,1,49.12,0,Partner,Canada,0
CUST02672,2020-01-26 10:02:16.093609360,2021-11-06 10:02:16.093609360,51,Basic,0,0,Other,17,0,37.23,0,Referral,France,1
CUST02673,2020-01-26 13:32:40.396039600,2020-03-31 13:32:40.396039600,51,Basic,0,1,Card,5,0,35.04,0,Paid,Canada,0
CUST02674,2020-01-26 17:03:04.698469844,2022-03-09 17:03:04.698469844,51,Basic,30,1,Card,10,0,35.24,0,Paid,UK,0
CUST02675,2020-01-26 20:33:29.000900088,2022-03-06 20:33:29.000900088,51,Premium,10,1,Wallet,10,2,45.61,0,Referral,US,1
CUST02676,2020-01-27 00:03:53.303330332,2021-02-12 00:03:53.303330332,51,Basic,10,1,Wallet,10,2,10.56,0,Partner,India,0
CUST02677,2020-01-27 03:34:17.605760572,2022-01-01 03:34:17.605760572,51,Premium,10,0,Other,12,2,27.17,0,Organic,India,1
CUST02678,2020-01-27 07:04:41.908190816,2020-05-08 07:04:41.908190816,51,Premium,0,0,Other,13,1,11.01,0,Paid,US,0
CUST02679,2020-01-27 10:35:06.210621060,2021-12-04 10:35:06.210621060,51,Free,30,1,Other,13,2,26.84,0,Referral,US,1
CUST02680,2020-01-27 14:05:30.513051304,2021-02-12 14:05:30.513051304,51,Basic,10,1,Card,16,2,14.44,0,Organic,France,0
CUST02681,2020-01-27 17:35:54.815481544,2020-05-05 17:35:54.815481544,51,Basic,30,1,Card,18,4,37.21,1,Paid,Canada,1
CUST02682,2020-01-27 21:06:19.117911788,2021-04-25 21:06:19.117911788,51,Premium,30,0,Wallet,9,2,26.77,0,Paid,Germany,0
CUST02683,2020-01-28 00:36:43.420342032,2022-02-03 00:36:43.420342032,51,Basic,0,1,Other,14,1,24.03,1,Organic,France,0
CUST02684,2020-01-28 04:07:07.722772276,2022-04-17 04:07:07.722772276,51,Premium,30,1,Wallet,14,0,4.48,0,Referral,UK,0
CUST02685,2020-01-28 07:37:32.025202516,2021-09-09 07:37:32.025202516,51,Premium,10,0,Other,12,1,28.27,0,Organic,US,1
CUST02686,2020-01-28 11:07:56.327632760,2022-06-03 11:07:56.327632760,51,Basic,30,1,Other,16,1,13.17,0,Referral,Germany,0
CUST02687,2020-01-28 14:38:20.630063004,2021-11-29 14:38:20.630063004,51,Premium,10,1,Wallet,9,1,23.03,0,Partner,US,0
CUST02688,2020-01-28 18:08:44.932493248,2021-07-27 18:08:44.932493248,51,Premium,30,0,Wallet,10,2,27.02,0,Partner,US,0
CUST02689,2020-01-28 21:39:09.234923492,2021-04-29 21:39:09.234923492,51,Free,10,1,Wallet,9,1,53.91,0,Referral,US,0
CUST02690,2020-01-29 01:09:33.537353732,2021-08-19 01:09:33.537353732,51,Basic,30,0,Other,20,1,26.99,1,Partner,Germany,0
CUST02691,2020-01-29 04:39:57.839783976,2020-08-05 04:39:57.839783976,51,Premium,30,0,Card,18,0,70.88,0,Paid,Canada,1
CUST02692,2020-01-29 08:10:22.142214220,2020-07-25 08:10:22.142214220,51,Premium,10,0,Wallet,10,2,14.23,0,Referral,US,1
CUST02693,2020-01-29 11:40:46.444644464,2022-04-13 11:40:46.444644464,51,Free,30,1,Wallet,8,1,16.21,1,Partner,France,0
CUST02694,2020-01-29 15:11:10.747074704,2020-10-14 15:11:10.747074704,51,Free,10,1,Card,10,1,22.23,0,Paid,US,0
CUST02695,2020-01-29 18:41:35.049504948,2022-02-08 18:41:35.049504948,51,Free,10,1,Card,9,0,49.78,0,Paid,UK,0
CUST02696,2020-01-29 22:11:59.351935192,2021-09-11 22:11:59.351935192,51,Premium,30,1,PayPal,10,1,33.45,0,Organic,France,0
CUST02697,2020-01-30 01:42:23.654365436,2020-05-05 01:42:23.654365436,51,Free,30,1,Wallet,13,2,39.16,0,Paid,UK,0
CUST02698,2020-01-30 05:12:47.956795676,2022-05-20 05:12:47.956795676,51,Basic,10,1,PayPal,8,2,35.02,0,Referral,India,0
CUST02699,2020-01-30 08:43:12.259225920,2021-03-15 08:43:12.259225920,51,Premium,10,1,PayPal,9,1,58.24,0,Partner,France,1
CUST02700,2020-01-30 12:13:36.561656164,2020-04-26 12:13:36.561656164,51,Free,30,1,Card,6,1,38.23,1,Referral,France,0
CUST02701,2020-01-30 15:44:00.864086408,2020-11-13 15:44:00.864086408,51,Premium,30,0,Other,6,0,34.82,0,Partner,Germany,0
CUST02702,2020-01-30 19:14:25.166516648,2021-02-04 19:14:25.166516648,51,Basic,0,1,Other,14,2,35.19,1,Referral,India,0
CUST02703,2020-01-30 22:44:49.468946892,2022-06-15 22:44:49.468946892,51,Premium,10,1,Card,10,3,27.94,0,Partner,France,1
CUST02704,2020-01-31 02:15:13.771377136,2020-07-08 02:15:13.771377136,51,Basic,30,1,PayPal,15,0,32.64,0,Paid,Canada,0
CUST02705,2020-01-31 05:45:38.073807380,2022-02-25 05:45:38.073807380,51,Premium,30,0,PayPal,10,2,39.58,0,Partner,France,0
CUST02706,2020-01-31 09:16:02.376237620,2020-08-19 09:16:02.376237620,51,Premium,30,1,PayPal,21,0,9.93,1,Organic,Germany,0
CUST02707,2020-01-31 12:46:26.678667864,2022-04-09 12:46:26.678667864,51,Basic,10,1,PayPal,12,3,49.79,0,Referral,UK,1
CUST02708,2020-01-31 16:16:50.981098108,2021-11-04 16:16:50.981098108,51,Free,30,1,Wallet,14,2,23.96,0,Organic,US,0
CUST02709,2020-01-31 19:47:15.283528352,2020-09-25 19:47:15.283528352,51,Basic,30,0,PayPal,10,0,53.6,1,Partner,France,1
CUST02710,2020-01-31 23:17:39.585958592,2022-05-12 23:17:39.585958592,51,Basic,10,0,Card,9,1,14.92,0,Organic,US,0
CUST02711,2020-02-01 02:48:03.888388836,2021-02-18 02:48:03.888388836,51,Premium,10,1,PayPal,11,1,21.47,1,Partner,Canada,0
CUST02712,2020-02-01 06:18:28.190819080,2021-06-15 06:18:28.190819080,51,Premium,30,1,PayPal,14,0,56.09,0,Partner,UK,0
CUST02713,2020-02-01 09:48:52.493249324,2022-05-08 09:48:52.493249324,51,Basic,10,1,Card,14,1,9.05,0,Organic,Canada,0
CUST02714,2020-02-01 13:19:16.795679564,2020-06-25 13:19:16.795679564,51,Premium,30,1,PayPal,17,0,53.61,0,Referral,Germany,0
CUST02715,2020-02-01 16:49:41.098109808,2020-11-20 16:49:41.098109808,51,Premium,30,0,Other,8,2,32.9,1,Referral,Germany,0
CUST02716,2020-02-01 20:20:05.400540052,2021-12-23 20:20:05.400540052,51,Premium,30,1,Card,17,3,36.53,1,Partner,Canada,1
CUST02717,2020-02-01 23:50:29.702970296,2022-05-22 23:50:29.702970296,51,Basic,30,1,Wallet,9,1,4.54,1,Paid,Germany,1
CUST02718,2020-02-02 03:20:54.005400536,2021-05-18 03:20:54.005400536,51,Basic,10,1,Wallet,11,0,11.81,0,Partner,France,0
CUST02719,2020-02-02 06:51:18.307830780,2021-09-01 06:51:18.307830780,51,Basic,10,1,Card,9,0,39.14,1,Referral,Germany,0
CUST02720,2020-02-02 10:21:42.610261024,2021-05-29 10:21:42.610261024,51,Basic,30,1,Wallet,16,1,6.98,0,Organic,US,1
CUST02721,2020-02-02 13:52:06.912691268,2022-06-25 13:52:06.912691268,51,Basic,10,1,Wallet,17,2,16.77,0,Paid,UK,0
CUST02722,2020-02-02 17:22:31.215121508,2021-06-22 17:22:31.215121508,51,Basic,10,1,Wallet,14,2,24.1,0,Partner,UK,0
CUST02723,2020-02-02 20:52:55.517551752,2020-12-14 20:52:55.517551752,51,Free,10,1,Card,15,1,59.63,0,Referral,Germany,0
CUST02724,2020-02-03 00:23:19.819981996,2020-12-31 00:23:19.819981996,51,Premium,0,1,PayPal,7,0,22.49,1,Organic,India,1
CUST02725,2020-02-03 03:53:44.122412240,2021-01-08 03:53:44.122412240,51,Basic,30,0,Wallet,15,1,15.65,0,Organic,Canada,1
CUST02726,2020-02-03 07:24:08.424842480,2020-09-27 07:24:08.424842480,51,Free,10,1,Other,9,2,25.38,1,Paid,Canada,1
CUST02727,2020-02-03 10:54:32.727272724,2021-11-11 10:54:32.727272724,51,Basic,10,1,PayPal,9,0,43.41,0,Organic,Germany,1
CUST02728,2020-02-03 14:24:57.029702968,2021-05-23 14:24:57.029702968,51,Basic,30,1,PayPal,17,0,16.2,0,Organic,France,0
CUST02729,2020-02-03 17:55:21.332133212,2022-01-02 17:55:21.332133212,51,Basic,30,1,Wallet,10,2,47.24,0,Partner,Canada,0
CUST02730,2020-02-03 21:25:45.634563452,2021-11-26 21:25:45.634563452,51,Basic,30,1,Wallet,12,1,3.05,1,Paid,Canada,0
CUST02731,2020-02-04 00:56:09.936993696,2020-04-28 00:56:09.936993696,51,Basic,30,1,PayPal,10,3,6.61,0,Referral,US,0
CUST02732,2020-02-04 04:26:34.239423940,2020-03-16 04:26:34.239423940,51,Basic,30,0,Wallet,12,3,4.67,0,Organic,France,1
CUST02733,2020-02-04 07:56:58.541854184,2021-12-21 07:56:58.541854184,51,Basic,30,1,Card,18,1,40.56,0,Paid,Germany,1
CUST02734,2020-02-04 11:27:22.844284428,2021-04-08 11:27:22.844284428,51,Free,10,0,Card,14,0,21.9,1,Partner,France,1
CUST02735,2020-02-04 14:57:47.146714668,2021-12-12 14:57:47.146714668,51,Premium,30,1,Wallet,16,3,20.71,1,Paid,India,1
CUST02736,2020-02-04 18:28:11.449144912,2021-08-01 18:28:11.449144912,51,Basic,0,1,PayPal,12,3,66.75,0,Referral,Germany,0
CUST02737,2020-02-04 21:58:35.751575156,2021-12-20 21:58:35.751575156,51,Basic,30,0,Wallet,15,1,22.74,0,Paid,France,1
CUST02738,2020-02-05 01:29:00.054005400,2021-08-29 01:29:00.054005400,50,Free,10,1,Other,8,3,43.13,1,Partner,UK,1
CUST02739,2020-02-05 04:59:24.356435640,2020-10-28 04:59:24.356435640,50,Basic,10,1,Card,10,0,6.36,0,Referral,Germany,0
CUST02740,2020-02-05 08:29:48.658865884,2020-12-09 08:29:48.658865884,50,Basic,0,1,PayPal,12,4,25.69,0,Referral,France,1
CUST02741,2020-02-05 12:00:12.961296128,2021-02-16 12:00:12.961296128,50,Basic,10,1,Other,20,0,41.69,0,Referral,UK,0
CUST02742,2020-02-05 15:30:37.263726372,2021-11-22 15:30:37.263726372,50,Premium,30,1,Wallet,11,4,13.05,0,Organic,UK,0
CUST02743,2020-02-05 19:01:01.566156612,2020-06-17 19:01:01.566156612,50,Free,30,1,Card,15,0,26.21,0,Paid,India,1
CUST02744,2020-02-05 22:31:25.868586856,2021-11-25 22:31:25.868586856,50,Basic,30,0,Other,12,1,64.32,0,Organic,Germany,0
CUST02745,2020-02-06 02:01:50.171017100,2021-08-05 02:01:50.171017100,50,Premium,30,1,PayPal,14,2,11.11,0,Partner,India,0
CUST02746,2020-02-06 05:32:14.473447344,2020-11-09 05:32:14.473447344,50,Premium,10,0,Card,4,0,18.98,0,Partner,India,0
CUST02747,2020-02-06 09:02:38.775877584,2021-03-05 09:02:38.775877584,50,Free,30,0,Wallet,17,1,20.71,1,Partner,Canada,0
CUST02748,2020-02-06 12:33:03.078307828,2021-01-21 12:33:03.078307828,50,Basic,10,1,Wallet,11,1,34.28,1,Partner,US,0
CUST02749,2020-02-06 16:03:27.380738072,2021-11-29 16:03:27.380738072,50,Basic,30,1,Card,8,1,48.5,1,Partner,India,0
CUST02750,2020-02-06 19:33:51.683168316,2020-12-17 19:33:51.683168316,50,Free,10,1,Other,15,0,27.05,0,Paid,Germany,0
CUST02751,2020-02-06 23:04:15.985598556,2020-08-02 23:04:15.985598556,50,Basic,10,1,Card,19,3,32.45,1,Paid,UK,0
CUST02752,2020-02-07 02:34:40.288028800,2020-05-30 02:34:40.288028800,50,Free,30,1,Card,15,0,12.37,0,Partner,India,0
CUST02753,2020-02-07 06:05:04.590459044,2021-04-17 06:05:04.590459044,50,Premium,30,0,Card,12,2,11.14,0,Paid,France,0
CUST02754,2020-02-07 09:35:28.892889288,2021-06-06 09:35:28.892889288,50,Basic,30,1,Other,19,2,37.38,0,Referral,France,0
CUST02755,2020-02-07 13:05:53.195319528,2022-03-20 13:05:53.195319528,50,Free,30,0,Card,9,3,26.07,0,Paid,UK,1
CUST02756,2020-02-07 16:36:17.497749772,2022-05-16 16:36:17.497749772,50,Free,0,1,PayPal,17,2,5.43,0,Referral,US,0
CUST02757,2020-02-07 20:06:41.800180016,2020-08-15 20:06:41.800180016,50,Premium,30,1,Wallet,6,0,9.81,0,Paid,France,0
CUST02758,2020-02-07 23:37:06.102610260,2022-04-30 23:37:06.102610260,50,Free,30,1,Other,9,2,12.32,0,Partner,Germany,0
CUST02759,2020-02-08 03:07:30.405040500,2021-06-11 03:07:30.405040500,50,Premium,0,1,PayPal,10,0,32.91,0,Paid,US,0
CUST02760,2020-02-08 06:37:54.707470744,2021-09-09 06:37:54.707470744,50,Basic,0,1,Card,12,1,29.2,0,Paid,France,0
CUST02761,2020-02-08 10:08:19.009900988,2021-07-21 10:08:19.009900988,50,Basic,0,0,PayPal,12,0,65.27,0,Organic,India,1
CUST02762,2020-02-08 13:38:43.312331232,2022-03-16 13:38:43.312331232,50,Basic,30,1,Other,9,1,11.17,0,Partner,France,1
CUST02763,2020-02-08 17:09:07.614761472,2021-07-30 17:09:07.614761472,50,Free,0,1,Wallet,12,0,27.13,0,Referral,Germany,0
CUST02764,2020-02-08 20:39:31.917191716,2021-12-22 20:39:31.917191716,50,Basic,10,1,Other,13,2,34.31,1,Organic,UK,0
CUST02765,2020-02-09 00:09:56.219621960,2022-05-22 00:09:56.219621960,50,Free,10,0,Card,6,0,37.69,0,Referral,US,0
CUST02766,2020-02-09 03:40:20.522052204,2021-07-03 03:40:20.522052204,50,Basic,10,1,Card,11,3,43.66,0,Paid,France,0
CUST02767,2020-02-09 07:10:44.824482444,2022-01-01 07:10:44.824482444,50,Premium,30,0,Wallet,14,3,11.91,0,Paid,Canada,0
CUST02768,2020-02-09 10:41:09.126912688,2020-07-01 10:41:09.126912688,50,Basic,30,0,Other,20,1,29.63,1,Referral,Canada,1
CUST02769,2020-02-09 14:11:33.429342932,2022-03-28 14:11:33.429342932,50,Free,10,1,Other,3,1,34.35,0,Referral,UK,0
CUST02770,2020-02-09 17:41:57.731773176,2021-10-08 17:41:57.731773176,50,Basic,10,1,Other,9,0,10.19,0,Referral,France,0
CUST02771,2020-02-09 21:12:22.034203416,2021-03-05 21:12:22.034203416,50,Premium,10,0,PayPal,12,0,7.58,1,Paid,Germany,1
CUST02772,2020-02-10 00:42:46.336633660,2021-02-14 00:42:46.336633660,50,Premium,30,1,Wallet,6,1,34.68,0,Referral,India,1
CUST02773,2020-02-10 04:13:10.639063904,2022-04-19 04:13:10.639063904,50,Basic,10,1,Other,11,1,13.95,0,Partner,US,0
CUST02774,2020-02-10 07:43:34.941494148,2022-04-10 07:43:34.941494148,50,Basic,10,1,Wallet,8,2,58.13,0,Paid,US,0
CUST02775,2020-02-10 11:13:59.243924392,2021-06-02 11:13:59.243924392,50,Basic,30,1,PayPal,13,1,25.34,1,Organic,UK,1
CUST02776,2020-02-10 14:44:23.546354632,2022-07-01 14:44:23.546354632,50,Premium,10,0,Other,17,2,16.13,1,Paid,France,0
CUST02777,2020-02-10 18:14:47.848784876,2022-06-23 18:14:47.848784876,50,Premium,30,0,PayPal,10,5,39.63,0,Partner,US,0
CUST02778,2020-02-10 21:45:12.151215120,2020-09-06 21:45:12.151215120,50,Basic,10,1,Card,14,0,10.22,0,Organic,France,0
CUST02779,2020-02-11 01:15:36.453645364,2022-02-11 01:15:36.453645364,50,Basic,30,0,Card,16,1,29.26,1,Paid,France,0
CUST02780,2020-02-11 04:46:00.756075604,2021-04-22 04:46:00.756075604,50,Basic,0,0,Card,16,2,33.68,0,Partner,India,0
CUST02781,2020-02-11 08:16:25.058505848,2022-01-06 08:16:25.058505848,50,Basic,10,1,Wallet,15,5,3.95,1,Partner,Germany,0
CUST02782,2020-02-11 11:46:49.360936092,2020-09-23 11:46:49.360936092,50,Premium,10,0,Other,12,0,26.99,0,Partner,UK,0
CUST02783,2020-02-11 15:17:13.663366336,2021-06-20 15:17:13.663366336,50,Basic,30,1,Other,13,1,3.83,0,Referral,Canada,0
CUST02784,2020-02-11 18:47:37.965796576,2021-01-16 18:47:37.965796576,50,Free,30,1,PayPal,13,1,47.51,0,Organic,Canada,0
CUST02785,2020-02-11 22:18:02.268226820,2020-11-28 22:18:02.268226820,50,Premium,10,1,PayPal,17,2,16.7,1,Referral,Germany,0
CUST02786,2020-02-12 01:48:26.570657064,2021-05-05 01:48:26.570657064,50,Premium,30,1,Card,15,2,11.65,1,Referral,India,0
CUST02787,2020-02-12 05:18:50.873087308,2021-04-22 05:18:50.873087308,50,Basic,30,0,Wallet,16,1,20.76,1,Paid,India,0
CUST02788,2020-02-12 08:49:15.175517548,2020-08-02 08:49:15.175517548,50,Premium,30,1,Wallet,14,1,26.18,1,Referral,France,0
CUST02789,2020-02-12 12:19:39.477947792,2021-02-17 12:19:39.477947792,50,Basic,30,1,PayPal,15,1,21.86,1,Referral,US,1
CUST02790,2020-02-12 15:50:03.780378036,2021-01-22 15:50:03.780378036,50,Premium,0,1,PayPal,14,0,31.37,1,Referral,Canada,1
CUST02791,2020-02-12 19:20:28.082808280,2020-06-21 19:20:28.082808280,50,Premium,30,0,Other,14,2,30.37,0,Organic,UK,1
CUST02792,2020-02-12 22:50:52.385238520,2020-11-11 22:50:52.385238520,50,Basic,10,1,Other,18,4,6.02,0,Paid,UK,0
CUST02793,2020-02-13 02:21:16.687668764,2021-07-16 02:21:16.687668764,50,Premium,0,1,PayPal,9,1,36.1,0,Paid,US,0
CUST02794,2020-02-13 05:51:40.990099008,2020-03-25 05:51:40.990099008,50,Premium,10,0,Other,10,1,14.16,0,Referral,Canada,0
CUST02795,2020-02-13 09:22:05.292529252,2020-11-07 09:22:05.292529252,50,Basic,30,0,PayPal,14,3,16.09,0,Paid,Canada,0
