review_id,user_id,review_text,review_length,sentiment_score,platform,language,device_type,region,review_date,sentiment
REV02372,USER03260,"Amazing experience, will recommend.",21,1.27,Amazon,fr,Mobile,Germany,2021-03-21,positive
REV02373,USER04156,Exceeded expectations!,69,-1.11,AppStore,fr,Desktop,US,2022-12-31,positive
REV02374,USER02963,Good value for money.,154,-0.49,Twitter,en,Tablet,US,2021-03-31,neutral
REV02375,USER03889,Great product! Really loved it.,165,0.98,AppStore,en,Mobile,UK,2020-04-22,positive
REV02376,USER03391,Great product! Really loved it.,198,0.62,Twitter,en,Desktop,US,2021-03-08,positive
REV02377,USER04502,"It was okay, nothing special.",283,-0.5,Web,de,Desktop,India,2020-08-18,negative
REV02378,USER00664,Very satisfied with the quality.,223,-0.21,Web,fr,Desktop,UK,2021-07-15,neutral
REV02379,USER01133,Exceeded expectations!,206,0.92,Amazon,en,Mobile,Germany,2022-07-03,positive
REV02380,USER00542,Exceeded expectations!,49,1.58,AppStore,en,Tablet,Brazil,2020-08-21,positive
REV02381,USER02975,"It was okay, nothing special.",78,1.7,Twitter,en,Tablet,Brazil,2021-07-23,negative
REV02382,USER00868,"Not bad, could be better.",28,1.38,AppStore,fr,Tablet,Brazil,2022-01-10,positive
REV02383,USER02067,"It was okay, nothing special.",186,-0.67,AppStore,en,Desktop,India,2020-03-12,neutral
REV02384,USER00432,"Amazing experience, will recommend.",298,1.82,Amazon,en,Mobile,UK,2022-05-13,positive
REV02385,USER04836,Completely disappointed.,210,-0.74,Web,es,Mobile,US,2022-06-26,negative
REV02386,USER04279,"Amazing experience, will recommend.",261,-1.65,Twitter,en,Tablet,UK,2023-01-14,negative
REV02387,USER01207,"It was okay, nothing special.",297,0.11,Amazon,en,Mobile,Germany,2023-04-11,positive
REV02388,USER02529,Worst purchase ever!,173,1.48,AppStore,en,Mobile,Brazil,2020-01-26,positive
REV02389,USER01170,"Not bad, could be better.",179,0.66,Web,en,Mobile,UK,2021-08-15,positive
REV02390,USER00831,Worst purchase ever!,284,-0.07,Web,fr,Desktop,UK,2022-05-23,negative
REV02391,USER01652,"Amazing experience, will recommend.",254,0.29,Twitter,en,Mobile,US,2023-12-09,neutral
REV02392,USER01137,Exceeded expectations!,218,0.53,Web,en,Tablet,Germany,2020-03-22,positive
REV02393,USER02811,"Amazing experience, will recommend.",52,0.15,AppStore,en,Desktop,Brazil,2022-05-01,positive
REV02394,USER00476,Terrible service. Never coming back.,108,-0.3,Web,en,Mobile,US,2021-01-06,negative
REV02395,USER02811,Very satisfied with the quality.,114,-0.74,AppStore,en,Desktop,Brazil,2022-07-05,positive
REV02396,USER01327,Good value for money.,240,0.11,Twitter,en,Mobile,US,2023-06-23,positive
REV02397,USER01020,Terrible service. Never coming back.,88,-0.12,AppStore,de,Mobile,US,2020-11-13,neutral
REV02398,USER01837,"It was okay, nothing special.",256,0.0,Web,fr,Desktop,Brazil,2022-01-16,neutral
REV02399,USER04257,Great product! Really loved it.,179,1.05,Web,es,Mobile,Germany,2020-01-30,neutral
REV02400,USER02449,Worst purchase ever!,295,-0.25,Twitter,es,Mobile,India,2020-03-01,positive
REV02401,USER04294,Completely disappointed.,61,-0.21,Twitter,fr,Mobile,India,2021-07-20,positive
REV02402,USER01284,Terrible service. Never coming back.,85,0.19,Web,es,Desktop,UK,2020-09-16,negative
REV02403,USER00660,"Not bad, could be better.",40,2.63,Twitter,en,Mobile,UK,2022-02-21,positive
REV02404,USER02011,Worst purchase ever!,89,-1.09,AppStore,en,Mobile,Germany,2021-09-15,positive
REV02405,USER00399,Terrible service. Never coming back.,280,1.09,Amazon,en,Desktop,India,2023-05-07,negative
REV02406,USER01734,Exceeded expectations!,265,-0.3,AppStore,en,Mobile,UK,2020-04-05,negative
REV02407,USER02126,Good value for money.,254,-0.06,AppStore,de,Mobile,India,2020-11-14,negative
REV02408,USER02172,"Amazing experience, will recommend.",291,-1.31,Twitter,en,Desktop,India,2022-04-24,positive
REV02409,USER00075,"Amazing experience, will recommend.",118,1.88,Amazon,en,Desktop,India,2023-09-05,negative
REV02410,USER04698,Terrible service. Never coming back.,54,0.22,Web,en,Desktop,UK,2023-03-14,negative
REV02411,USER03472,"It was okay, nothing special.",190,0.66,Twitter,en,Desktop,UK,2022-03-31,positive
REV02412,USER00837,"Not bad, could be better.",129,-1.5,AppStore,de,Mobile,Germany,2023-04-06,positive
REV02413,USER00500,"It was okay, nothing special.",29,-0.64,Amazon,en,Tablet,US,2022-01-11,negative
REV02414,USER00138,Worst purchase ever!,221,0.41,Twitter,es,Mobile,UK,2020-03-10,positive
REV02415,USER02098,Very satisfied with the quality.,276,-0.16,AppStore,en,Mobile,Brazil,2023-02-24,positive
REV02416,USER03697,Good value for money.,281,0.45,AppStore,de,Mobile,US,2021-05-21,positive
REV02417,USER01886,Good value for money.,200,2.1,Web,en,Tablet,India,2022-12-09,neutral
REV02418,USER02758,"Amazing experience, will recommend.",85,0.5,Web,fr,Mobile,Germany,2022-04-15,positive
REV02419,USER03921,Good value for money.,180,-0.45,Amazon,en,Mobile,Brazil,2023-07-18,positive
REV02420,USER01901,"It was okay, nothing special.",86,-0.65,AppStore,en,Mobile,Brazil,2022-12-31,positive
REV02421,USER02611,"Not bad, could be better.",119,-0.77,AppStore,en,Mobile,US,2023-12-12,neutral
REV02422,USER03987,"Not bad, could be better.",96,-0.43,Web,en,Desktop,Germany,2022-01-27,neutral
REV02423,USER01450,"Amazing experience, will recommend.",54,-0.39,AppStore,en,Mobile,US,2023-06-20,positive
REV02424,USER00547,Terrible service. Never coming back.,64,0.12,Web,en,Mobile,UK,2022-08-26,neutral
REV02425,USER04677,"Not bad, could be better.",169,0.53,AppStore,en,Desktop,India,2023-12-02,negative
REV02426,USER02004,"It was okay, nothing special.",87,0.44,Web,en,Desktop,Germany,2023-02-05,negative
REV02427,USER02097,Great product! Really loved it.,273,0.13,Web,en,Desktop,UK,2021-06-03,positive
REV02428,USER00704,Terrible service. Never coming back.,36,0.2,Amazon,en,Mobile,India,2021-03-16,positive
REV02429,USER02404,Very satisfied with the quality.,280,2.54,AppStore,de,Mobile,India,2023-10-25,negative
REV02430,USER01626,Completely disappointed.,232,-0.72,AppStore,en,Desktop,UK,2023-05-13,positive
REV02431,USER03332,Exceeded expectations!,275,-0.04,Web,en,Desktop,Germany,2020-10-07,neutral
REV02432,USER04734,Good value for money.,235,-1.79,AppStore,en,Mobile,Brazil,2022-11-07,neutral
REV02433,USER02979,Good value for money.,26,-0.38,Web,en,Desktop,US,2023-01-01,negative
REV02434,USER04737,Great product! Really loved it.,218,-0.9,Amazon,en,Mobile,Germany,2023-05-06,positive
REV02435,USER02840,Terrible service. Never coming back.,110,-0.73,Amazon,en,Mobile,Brazil,2023-11-14,positive
REV02436,USER03385,"Amazing experience, will recommend.",166,-1.19,Web,fr,Mobile,Brazil,2023-01-31,positive
REV02437,USER02660,"It was okay, nothing special.",169,-1.35,Twitter,de,Mobile,Brazil,2020-08-05,neutral
REV02438,USER01862,Great product! Really loved it.,71,0.12,Amazon,en,Mobile,US,2022-11-25,negative
REV02439,USER02857,Exceeded expectations!,262,0.71,AppStore,en,Mobile,US,2023-05-11,positive
REV02440,USER00686,"Not bad, could be better.",238,-0.77,Web,en,Mobile,US,2021-10-19,negative
REV02441,USER04284,"Amazing experience, will recommend.",25,-2.03,Web,en,Desktop,Brazil,2020-01-15,positive
REV02442,USER01620,Completely disappointed.,128,0.11,Amazon,en,Mobile,UK,2022-02-06,positive
REV02443,USER04644,"Amazing experience, will recommend.",85,0.47,Web,fr,Mobile,US,2022-09-16,positive
REV02444,USER01432,Great product! Really loved it.,29,0.67,Amazon,en,Tablet,Brazil,2022-09-27,neutral
REV02445,USER00876,Very satisfied with the quality.,221,-1.02,Web,en,Mobile,Germany,2020-12-10,negative
REV02446,USER04714,Great product! Really loved it.,233,-0.61,Amazon,en,Mobile,Brazil,2020-09-28,positive
REV02447,USER02462,Great product! Really loved it.,87,-1.11,AppStore,de,Desktop,US,2020-03-16,positive
REV02448,USER01366,Great product! Really loved it.,266,-0.74,Twitter,en,Mobile,US,2020-01-14,positive
REV02449,USER01244,"Amazing experience, will recommend.",69,-0.79,Twitter,es,Mobile,US,2020-02-27,negative
REV02450,USER04999,Great product! Really loved it.,36,-0.51,Twitter,en,Mobile,UK,2021-12-17,positive
REV02451,USER00163,Terrible service. Never coming back.,30,-0.25,Twitter,en,Desktop,India,2022-10-18,positive
REV02452,USER01975,"Amazing experience, will recommend.",143,0.11,Amazon,en,Desktop,UK,2023-06-08,positive
REV02453,USER03292,"Not bad, could be better.",244,-0.85,Web,en,Mobile,Germany,2021-04-28,neutral
REV02454,USER00270,Terrible service. Never coming back.,263,-0.14,Twitter,en,Mobile,US,2023-08-18,positive
REV02455,USER00632,Exceeded expectations!,48,-0.91,Web,fr,Mobile,India,2023-02-26,neutral
REV02456,USER00906,"Not bad, could be better.",78,-1.76,Amazon,en,Mobile,Germany,2021-11-11,positive
REV02457,USER03472,Completely disappointed.,162,0.54,Amazon,en,Mobile,Brazil,2022-03-05,neutral
REV02458,USER03254,Good value for money.,245,-0.66,Twitter,en,Desktop,India,2020-07-23,negative
REV02459,USER02015,"Amazing experience, will recommend.",183,-1.73,AppStore,en,Tablet,UK,2020-03-02,neutral
REV02460,USER01642,Good value for money.,103,0.56,Twitter,es,Desktop,US,2022-09-03,positive
REV02461,USER00205,"Amazing experience, will recommend.",136,-0.25,Web,en,Tablet,India,2022-07-12,positive
REV02462,USER00582,"Not bad, could be better.",223,0.45,Twitter,en,Mobile,Germany,2021-02-07,positive
REV02463,USER00841,Completely disappointed.,164,0.42,Amazon,en,Desktop,UK,2020-02-24,positive
REV02464,USER01720,"It was okay, nothing special.",46,-1.09,Amazon,es,Desktop,Germany,2020-11-02,neutral
REV02465,USER02644,"It was okay, nothing special.",36,0.93,Web,en,Mobile,Germany,2021-09-20,positive
REV02466,USER02298,Terrible service. Never coming back.,82,-1.83,Web,en,Mobile,US,2022-12-28,neutral
REV02467,USER00875,Great product! Really loved it.,286,-0.4,Web,en,Mobile,India,2020-07-19,negative
REV02468,USER00690,Great product! Really loved it.,83,-0.46,Twitter,en,Desktop,Germany,2020-04-06,neutral
REV02469,USER04001,"It was okay, nothing special.",58,-0.78,Twitter,fr,Desktop,UK,2021-02-21,positive
REV02470,USER03142,"Not bad, could be better.",149,1.23,AppStore,en,Desktop,Germany,2022-01-19,positive
REV02471,USER01423,Completely disappointed.,134,0.3,Web,en,Desktop,Germany,2021-02-14,positive
REV02472,USER00672,Terrible service. Never coming back.,64,-1.41,AppStore,en,Mobile,UK,2021-09-04,negative
REV02473,USER01172,"Not bad, could be better.",235,-1.26,AppStore,en,Desktop,Brazil,2021-08-31,neutral
REV02474,USER03727,Great product! Really loved it.,107,2.15,Amazon,en,Desktop,Germany,2023-10-23,positive
REV02475,USER00944,Terrible service. Never coming back.,196,-0.48,AppStore,es,Mobile,UK,2020-10-20,negative
REV02476,USER01450,Good value for money.,284,-0.8,Amazon,en,Tablet,US,2020-10-11,positive
REV02477,USER03738,Worst purchase ever!,124,1.16,Web,en,Mobile,India,2022-03-13,neutral
REV02478,USER02540,Exceeded expectations!,190,-1.78,Amazon,en,Desktop,UK,2023-07-23,neutral
REV02479,USER03960,Terrible service. Never coming back.,127,1.39,Web,de,Mobile,UK,2023-11-13,positive
REV02480,USER04992,Great product! Really loved it.,180,-0.8,Twitter,en,Tablet,India,2020-10-07,negative
REV02481,USER04261,"Not bad, could be better.",59,0.51,AppStore,en,Mobile,UK,2021-08-27,negative
REV02482,USER02362,Good value for money.,45,-0.48,Web,de,Mobile,Brazil,2023-07-29,negative
REV02483,USER03653,Exceeded expectations!,102,-1.57,Twitter,en,Mobile,US,2022-05-27,positive
REV02484,USER03671,Exceeded expectations!,192,0.18,Twitter,en,Mobile,Brazil,2020-07-12,neutral
REV02485,USER01754,Terrible service. Never coming back.,192,0.95,Web,en,Mobile,Germany,2021-12-01,positive
REV02486,USER02353,Exceeded expectations!,89,-2.35,Amazon,en,Mobile,US,2022-06-29,negative
REV02487,USER01939,Good value for money.,25,-1.16,Web,en,Desktop,Germany,2023-02-25,positive
REV02488,USER00371,Completely disappointed.,214,1.24,AppStore,fr,Mobile,India,2021-07-10,negative
REV02489,USER04949,"Not bad, could be better.",32,0.4,Twitter,en,Mobile,UK,2021-11-28,neutral
REV02490,USER04480,Terrible service. Never coming back.,82,0.46,Amazon,en,Tablet,UK,2020-02-12,positive
REV02491,USER01932,Exceeded expectations!,32,0.93,Web,en,Desktop,US,2020-01-14,neutral
REV02492,USER00425,Completely disappointed.,268,0.47,Web,en,Mobile,UK,2023-01-02,positive
REV02493,USER04725,"Not bad, could be better.",224,0.15,Twitter,fr,Mobile,UK,2020-01-19,positive
REV02494,USER00895,"Amazing experience, will recommend.",272,1.12,Web,en,Mobile,Germany,2020-02-20,positive
REV02495,USER00598,Completely disappointed.,59,-0.39,AppStore,de,Mobile,Brazil,2023-11-16,negative
REV02496,USER03063,"Amazing experience, will recommend.",184,-0.02,Amazon,fr,Mobile,UK,2020-10-30,positive
REV02497,USER02337,"Amazing experience, will recommend.",50,0.83,AppStore,fr,Desktop,Germany,2021-12-10,neutral
REV02498,USER04689,Completely disappointed.,36,-0.76,Twitter,en,Mobile,Brazil,2020-10-17,positive
REV02499,USER01688,Exceeded expectations!,156,1.42,Amazon,en,Mobile,UK,2023-05-06,negative
REV02500,USER00573,"Amazing experience, will recommend.",184,0.29,Twitter,en,Mobile,US,2020-12-20,negative
REV02501,USER02091,Exceeded expectations!,242,-1.15,Twitter,en,Mobile,US,2023-06-13,positive
REV02502,USER03670,Exceeded expectations!,141,-0.19,AppStore,en,Desktop,US,2020-09-23,neutral
REV02503,USER04273,"Not bad, could be better.",97,-1.39,Amazon,en,Tablet,India,2023-06-28,positive
REV02504,USER04625,Very satisfied with the quality.,107,0.09,Twitter,de,Desktop,US,2022-07-12,neutral
REV02505,USER01634,Good value for money.,132,-0.38,AppStore,en,Mobile,UK,2020-03-29,positive
REV02506,USER01518,Exceeded expectations!,119,-0.86,AppStore,en,Desktop,UK,2023-01-11,positive
REV02507,USER04294,"Not bad, could be better.",258,-1.78,Amazon,en,Desktop,US,2021-04-04,neutral
REV02508,USER02658,Worst purchase ever!,130,-0.79,Web,en,Mobile,US,2023-07-27,negative
REV02509,USER03649,"Amazing experience, will recommend.",109,-0.18,Web,en,Desktop,Germany,2022-04-24,negative
REV02510,USER04949,Terrible service. Never coming back.,158,-0.37,Twitter,en,Mobile,Brazil,2020-07-05,positive
REV02511,USER03589,Exceeded expectations!,154,-1.42,Web,en,Tablet,US,2023-11-25,positive
REV02512,USER01538,Completely disappointed.,31,0.02,Amazon,en,Mobile,Germany,2021-05-05,negative
REV02513,USER03138,"Amazing experience, will recommend.",263,-0.99,Web,en,Mobile,UK,2020-05-18,negative
REV02514,USER00098,"Amazing experience, will recommend.",201,0.92,Amazon,en,Mobile,US,2020-10-02,positive
REV02515,USER03216,Worst purchase ever!,214,1.07,Twitter,en,Desktop,Germany,2021-09-02,positive
REV02516,USER04531,Terrible service. Never coming back.,141,-0.26,Web,en,Mobile,Germany,2023-04-05,neutral
REV02517,USER04733,"Not bad, could be better.",72,1.58,Amazon,en,Mobile,Brazil,2021-03-22,neutral
REV02518,USER03751,Worst purchase ever!,192,-0.14,Amazon,en,Desktop,UK,2022-10-26,positive
REV02519,USER03158,Good value for money.,198,-1.3,Amazon,en,Desktop,Brazil,2020-12-20,negative
REV02520,USER04684,"Amazing experience, will recommend.",78,1.19,AppStore,fr,Mobile,Brazil,2022-03-06,positive
REV02521,USER00344,Exceeded expectations!,73,1.61,Twitter,en,Mobile,Brazil,2022-08-04,neutral
REV02522,USER04667,Exceeded expectations!,276,0.99,Amazon,en,Desktop,UK,2022-12-12,positive
REV02523,USER00611,Worst purchase ever!,264,-0.76,AppStore,de,Desktop,US,2023-02-13,negative
REV02524,USER01728,Good value for money.,168,-1.24,AppStore,en,Desktop,Brazil,2022-09-27,negative
REV02525,USER02291,"It was okay, nothing special.",35,-0.35,Amazon,en,Desktop,India,2023-08-16,positive
REV02526,USER01855,Great product! Really loved it.,195,2.48,Twitter,de,Mobile,UK,2022-12-24,negative
REV02527,USER02609,Completely disappointed.,47,-1.18,Web,en,Desktop,Germany,2023-05-16,positive
REV02528,USER02080,Completely disappointed.,148,0.82,AppStore,de,Mobile,Germany,2020-04-18,positive
REV02529,USER02325,"It was okay, nothing special.",242,-0.09,Amazon,en,Mobile,UK,2020-06-04,positive
REV02530,USER04628,"Amazing experience, will recommend.",263,0.94,Twitter,en,Mobile,Germany,2022-10-09,neutral
REV02531,USER01178,"Not bad, could be better.",257,-1.26,Twitter,en,Desktop,UK,2021-08-06,neutral
REV02532,USER01092,Terrible service. Never coming back.,251,-0.25,Amazon,en,Mobile,US,2022-08-21,neutral
REV02533,USER04980,"It was okay, nothing special.",111,-0.9,AppStore,en,Desktop,UK,2022-01-30,neutral
REV02534,USER02792,Good value for money.,22,-0.84,Web,es,Mobile,US,2023-02-07,positive
REV02535,USER01750,Exceeded expectations!,100,0.74,Twitter,en,Tablet,UK,2020-01-30,positive
REV02536,USER02676,Great product! Really loved it.,63,-1.12,Web,de,Mobile,Brazil,2022-10-11,neutral
REV02537,USER00782,"Amazing experience, will recommend.",174,0.29,Twitter,en,Desktop,India,2023-12-13,positive
REV02538,USER03049,Great product! Really loved it.,43,0.06,Twitter,fr,Desktop,US,2023-11-14,neutral
REV02539,USER02106,Terrible service. Never coming back.,118,-0.95,Twitter,en,Mobile,India,2020-12-23,negative
REV02540,USER03868,Exceeded expectations!,190,-0.74,AppStore,en,Tablet,Germany,2021-08-19,negative
REV02541,USER04977,Good value for money.,167,0.33,AppStore,en,Desktop,US,2023-11-05,positive
REV02542,USER04543,Completely disappointed.,142,-0.03,Amazon,en,Mobile,Germany,2022-04-27,positive
REV02543,USER02114,Terrible service. Never coming back.,131,0.04,Web,en,Mobile,Brazil,2022-02-14,negative
REV02544,USER03971,"It was okay, nothing special.",149,-0.23,Web,en,Desktop,Brazil,2021-12-31,positive
REV02545,USER01992,Completely disappointed.,87,-0.3,Amazon,en,Mobile,US,2023-02-25,positive
REV02546,USER01068,Completely disappointed.,236,-0.02,AppStore,en,Mobile,US,2020-10-15,positive
REV02547,USER01578,Good value for money.,115,1.44,Web,en,Desktop,India,2023-01-04,negative
REV02548,USER01012,"It was okay, nothing special.",164,0.53,Amazon,es,Mobile,Germany,2020-10-25,negative
REV02549,USER02275,Worst purchase ever!,52,-0.13,Twitter,en,Desktop,India,2022-01-15,positive
REV02550,USER04870,Terrible service. Never coming back.,24,-1.08,Web,en,Mobile,US,2021-04-15,positive
REV02551,USER01815,"Not bad, could be better.",137,-0.42,AppStore,de,Mobile,India,2022-01-19,positive
REV02552,USER02427,Very satisfied with the quality.,159,-0.92,Web,en,Desktop,US,2021-05-08,positive
REV02553,USER04403,Exceeded expectations!,249,-0.8,Twitter,de,Desktop,UK,2020-04-24,positive
REV02554,USER04875,Good value for money.,179,-1.87,AppStore,de,Mobile,Germany,2023-10-26,negative
REV02555,USER02552,Exceeded expectations!,268,-0.01,AppStore,en,Mobile,Brazil,2020-06-12,negative
REV02556,USER03658,Terrible service. Never coming back.,292,2.07,Amazon,de,Mobile,Brazil,2022-03-03,negative
REV02557,USER00008,"It was okay, nothing special.",205,0.2,AppStore,en,Tablet,India,2020-07-31,negative
