employee_id,age,gender,marital_status,department,job_role,education_level,monthly_income,total_working_years,years_at_company,years_in_current_role,num_companies_worked,overtime,job_satisfaction,work_life_balance,distance_from_home,training_times_last_year,performance_rating,attrition
EMP02306,35,Female,Single,R&D,Developer,2,6842.3,5,10,7,1,1,2,2,11.2,1,3,0
EMP02307,24,Male,Divorced,Support,Executive,4,5282.28,33,12,13,1,0,4,4,5.7,4,4,0
EMP02308,45,Female,Single,HR,Developer,3,4410.69,30,16,14,1,0,4,3,13.8,5,4,0
EMP02309,58,Female,Married,R&D,Developer,3,3637.87,16,17,8,2,0,3,3,28.2,4,4,0
EMP02310,37,Female,Married,Engineering,Executive,4,4141.09,24,15,6,3,1,2,3,5.6,3,4,1
EMP02311,25,Male,Divorced,Engineering,Manager,3,4766.62,25,17,7,3,0,3,4,2.3,5,4,0
EMP02312,45,Male,Divorced,HR,Manager,5,6686.22,27,4,8,2,1,2,3,9.4,4,3,0
EMP02313,55,Female,Married,Engineering,Executive,4,4554.33,5,7,3,2,0,2,3,1.4,0,3,0
EMP02314,51,Male,Married,HR,Developer,3,4324.09,21,13,11,3,0,3,4,1.9,3,3,0
EMP02315,39,Male,Single,Support,Developer,1,7661.72,6,19,3,0,0,4,3,30.5,2,4,0
EMP02316,40,Male,Married,HR,Manager,4,4396.99,9,12,13,1,0,2,3,1.5,0,3,0
EMP02317,52,Male,Divorced,Sales,Analyst,3,3264.81,27,8,10,1,0,3,2,9.3,0,3,1
EMP02318,40,Female,Divorced,Engineering,Manager,3,2946.93,1,0,2,2,0,3,2,15.6,4,3,0
EMP02319,40,Male,Married,Engineering,Executive,4,3894.77,30,17,6,2,1,4,3,6.7,5,2,0
EMP02320,43,Female,Divorced,R&D,Analyst,1,4995.68,15,6,13,1,0,1,3,13.0,4,3,0
EMP02321,45,Male,Single,Sales,Analyst,4,5040.84,32,8,11,4,0,3,4,8.5,2,3,0
EMP02322,33,Female,Single,R&D,Executive,3,4072.02,20,6,10,2,1,4,2,63.6,5,3,0
EMP02323,51,Female,Married,HR,Sales Rep,2,2681.73,4,7,3,0,0,2,3,0.8,5,3,0
EMP02324,59,Female,Divorced,Support,Manager,3,3671.08,34,17,12,2,0,1,2,2.6,0,3,0
EMP02325,52,Male,Married,Engineering,Developer,3,3018.07,20,9,13,1,0,2,2,8.5,3,4,0
EMP02326,57,Male,Divorced,Support,Manager,4,495.34,28,16,12,0,0,3,2,7.2,5,3,0
EMP02327,40,Male,Divorced,HR,Executive,3,1525.17,25,18,0,1,1,4,3,1.0,0,3,0
EMP02328,57,Female,Divorced,HR,Developer,4,5444.47,11,0,13,4,0,3,4,7.9,2,3,0
EMP02329,51,Female,Single,Sales,Sales Rep,3,4541.69,8,1,7,2,1,4,4,1.2,0,3,0
EMP02330,54,Female,Divorced,R&D,Executive,3,5881.76,34,13,0,1,1,4,3,11.7,1,3,0
EMP02331,39,Male,Single,Engineering,Manager,3,3994.21,27,3,11,3,0,4,2,10.6,0,3,0
EMP02332,49,Female,Divorced,Engineering,Analyst,2,4089.84,22,16,11,1,0,3,3,0.7,4,4,0
EMP02333,32,Male,Married,Support,Executive,3,3711.22,8,16,2,4,1,3,2,6.3,3,2,0
EMP02334,54,Female,Single,Sales,Executive,3,3663.3,33,7,8,3,0,4,2,12.4,0,3,0
EMP02335,38,Male,Single,HR,Manager,5,3862.51,9,0,10,1,0,4,4,16.1,0,3,0
EMP02336,27,Female,Single,Sales,Sales Rep,3,7596.66,22,16,9,2,1,3,2,0.4,5,4,0
EMP02337,25,Male,Married,Engineering,Manager,3,4833.99,9,7,11,3,1,4,3,6.3,4,4,0
EMP02338,41,Male,Single,R&D,Manager,2,3810.98,31,12,0,1,1,4,4,43.9,5,3,0
EMP02339,48,Female,Married,Support,Sales Rep,3,6440.75,34,1,0,3,0,2,3,4.8,5,4,0
EMP02340,36,Male,Divorced,HR,Sales Rep,4,4961.56,4,16,2,1,1,2,3,7.6,2,3,0
EMP02341,27,Female,Divorced,HR,Executive,3,6621.38,14,6,12,6,0,4,2,3.6,2,3,0
EMP02342,35,Female,Married,HR,Analyst,1,5746.07,8,15,11,4,0,3,4,0.6,1,3,0
EMP02343,32,Female,Single,R&D,Manager,4,5205.82,22,16,6,3,0,2,3,23.4,4,3,1
EMP02344,30,Male,Single,Engineering,Analyst,1,5449.18,6,3,11,2,0,3,3,10.0,2,3,0
EMP02345,47,Male,Married,Engineering,Sales Rep,3,5567.87,33,9,11,2,0,4,3,7.4,2,4,0
EMP02346,37,Female,Divorced,Sales,Sales Rep,4,3089.48,18,8,12,2,0,2,3,16.7,4,3,0
EMP02347,26,Male,Married,Sales,Manager,3,5177.53,8,9,5,2,0,2,4,1.6,4,3,0
EMP02348,31,Female,Single,Engineering,Executive,3,5421.73,7,18,14,3,0,3,3,20.3,4,3,0
EMP02349,24,Male,Single,HR,Manager,4,5613.71,32,5,11,1,0,2,4,9.4,1,3,0
EMP02350,34,Male,Single,R&D,Executive,3,4267.59,7,11,12,2,0,1,4,12.3,0,3,0
EMP02351,51,Male,Single,Engineering,Developer,2,6809.83,10,10,4,1,1,4,4,9.7,3,3,0
EMP02352,27,Male,Divorced,R&D,Executive,3,5338.88,31,14,10,0,0,4,4,17.3,0,4,0
EMP02353,38,Male,Divorced,Support,Manager,2,4380.28,31,19,3,1,0,3,2,15.7,5,3,0
EMP02354,40,Female,Divorced,HR,Manager,4,5605.17,10,13,4,2,0,1,3,8.5,5,1,0
EMP02355,56,Female,Single,Support,Executive,4,6561.52,20,11,4,2,0,2,3,18.3,4,4,0
EMP02356,47,Male,Single,Engineering,Analyst,1,3908.83,29,18,10,1,0,3,4,15.4,3,3,0
EMP02357,26,Female,Single,Sales,Executive,4,3712.11,30,11,11,1,1,4,3,7.0,4,3,1
EMP02358,50,Female,Married,Engineering,Developer,3,6225.72,31,6,6,1,0,3,3,1.0,2,4,0
EMP02359,58,Female,Single,Support,Developer,4,6445.83,33,4,9,3,1,4,2,20.2,2,4,0
EMP02360,41,Female,Divorced,R&D,Analyst,4,4837.26,4,14,5,0,1,4,3,4.7,4,4,1
EMP02361,42,Female,Divorced,Engineering,Developer,3,4719.56,34,15,14,2,0,4,3,17.1,0,4,0
EMP02362,31,Male,Divorced,Sales,Manager,2,6333.64,17,10,12,2,0,3,3,14.8,5,3,0
EMP02363,26,Male,Married,Support,Analyst,4,3804.31,34,19,14,5,0,4,3,0.9,2,4,0
EMP02364,57,Male,Divorced,Engineering,Analyst,4,1420.83,32,16,8,1,0,2,3,3.2,3,3,0
EMP02365,27,Female,Married,Support,Analyst,4,5168.17,33,5,13,0,1,3,4,17.6,3,3,0
EMP02366,47,Male,Married,Support,Executive,3,5169.36,31,19,2,2,0,3,4,8.7,4,3,0
EMP02367,25,Female,Married,HR,Executive,3,6398.78,26,5,6,2,0,1,4,3.9,4,3,0
EMP02368,56,Male,Single,R&D,Analyst,3,6203.84,31,11,5,2,1,4,2,1.7,0,3,0
EMP02369,22,Female,Single,HR,Developer,3,7497.13,31,19,2,2,0,3,1,5.7,2,4,0
EMP02370,45,Male,Divorced,Support,Manager,4,5399.31,28,7,10,4,1,4,3,9.9,1,2,1
EMP02371,57,Male,Divorced,Sales,Manager,4,8317.41,10,19,6,2,0,3,2,4.3,5,3,0
EMP02372,27,Male,Married,Sales,Executive,2,6756.77,8,4,11,2,0,2,3,9.2,2,4,0
EMP02373,52,Male,Single,HR,Sales Rep,3,5166.82,19,10,6,3,0,3,4,16.7,2,3,0
EMP02374,41,Male,Divorced,Sales,Analyst,3,6603.4,28,1,9,3,0,2,3,3.2,2,2,0
EMP02375,45,Female,Divorced,Support,Sales Rep,3,3661.4,5,7,0,3,1,2,3,0.9,4,4,0
EMP02376,46,Male,Single,Engineering,Manager,3,4582.87,24,7,5,1,0,1,3,2.0,4,3,0
EMP02377,57,Male,Married,Support,Executive,4,4775.12,7,7,13,1,0,4,4,2.7,2,3,0
EMP02378,42,Female,Divorced,Engineering,Executive,4,4716.3,20,16,14,1,1,3,2,1.4,4,2,0
EMP02379,51,Male,Divorced,Sales,Executive,2,6280.48,2,6,13,2,0,4,4,5.2,0,3,0
EMP02380,45,Female,Single,R&D,Executive,4,6654.88,10,2,10,2,0,4,3,4.0,3,4,0
EMP02381,51,Other,Single,R&D,Executive,3,6175.52,18,0,6,2,0,3,3,4.8,3,3,0
EMP02382,43,Male,Married,Support,Analyst,3,4060.67,34,4,12,0,1,3,2,4.5,5,3,0
EMP02383,49,Male,Married,Support,Sales Rep,2,6019.41,14,15,1,2,1,3,3,2.9,3,3,0
EMP02384,28,Male,Divorced,Sales,Manager,2,6820.56,10,3,9,1,0,1,2,10.2,0,3,0
EMP02385,56,Female,Married,R&D,Manager,5,6089.03,32,14,14,2,1,1,3,2.8,2,3,0
EMP02386,49,Female,Divorced,R&D,Executive,4,2884.05,3,16,2,1,1,3,3,26.8,1,3,0
EMP02387,35,Female,Divorced,Support,Executive,3,3547.98,8,16,8,1,0,4,3,3.8,5,3,0
EMP02388,31,Female,Single,R&D,Executive,4,5837.82,9,12,7,1,1,3,3,30.6,4,3,0
EMP02389,37,Male,Divorced,Support,Developer,2,6745.14,11,10,10,1,0,3,2,2.1,1,3,0
EMP02390,37,Female,Single,HR,Manager,4,3532.55,16,15,0,1,0,3,4,0.9,2,3,0
EMP02391,52,Female,Divorced,R&D,Executive,4,4992.44,34,3,2,1,0,2,2,3.7,0,3,1
EMP02392,46,Female,Divorced,Engineering,Sales Rep,3,5066.35,24,14,2,3,0,2,3,3.9,2,3,0
EMP02393,34,Female,Divorced,Sales,Developer,3,3489.2,31,11,10,2,1,3,3,16.5,2,4,0
EMP02394,27,Female,Married,Support,Analyst,5,5424.48,5,13,11,1,1,2,4,14.8,4,3,0
EMP02395,30,Male,Married,R&D,Developer,3,5590.83,33,12,2,3,1,2,2,2.1,0,3,0
EMP02396,57,Male,Single,R&D,Developer,2,5255.44,30,8,1,3,0,3,3,25.6,3,3,0
EMP02397,41,Male,Divorced,Support,Developer,4,6496.1,30,14,4,0,0,3,3,4.4,5,3,0
EMP02398,39,Male,Single,Engineering,Sales Rep,3,4940.27,15,15,13,3,0,2,3,43.6,3,3,1
EMP02399,42,Female,Single,R&D,Manager,4,6061.65,16,9,13,0,0,3,4,33.6,1,3,1
EMP02400,25,Male,Divorced,HR,Executive,4,5644.01,26,4,12,0,0,3,2,3.2,4,4,0
EMP02401,54,Female,Married,Sales,Sales Rep,4,5992.4,12,10,2,2,0,4,3,6.0,0,3,0
EMP02402,48,Female,Married,Support,Sales Rep,3,4298.72,19,5,11,1,1,3,3,18.6,0,3,0
EMP02403,28,Male,Single,R&D,Executive,4,5805.06,20,10,2,1,1,4,3,3.6,3,4,0
EMP02404,27,Female,Married,Sales,Developer,3,6745.98,21,1,10,2,0,2,4,6.0,5,3,0
EMP02405,36,Female,Divorced,Support,Analyst,2,6406.86,15,18,0,1,0,3,3,2.1,3,4,1
EMP02406,39,Female,Divorced,Support,Developer,3,6845.19,16,14,5,3,1,3,3,6.9,0,3,0
EMP02407,53,Male,Married,Support,Developer,3,5289.62,16,11,13,0,0,4,3,3.2,4,3,0
EMP02408,32,Male,Married,Engineering,Manager,3,7403.81,23,6,9,3,0,4,3,1.2,1,4,0
EMP02409,41,Male,Single,HR,Developer,3,4573.91,4,5,13,4,1,2,3,11.8,5,3,0
EMP02410,45,Male,Married,Support,Analyst,3,4624.92,29,10,8,1,0,3,3,4.4,0,3,0
EMP02411,36,Female,Single,Engineering,Sales Rep,3,7632.35,24,3,5,0,1,1,3,7.6,0,3,0
EMP02412,28,Female,Divorced,Support,Developer,2,5700.85,8,13,12,2,0,4,3,8.1,5,3,1
EMP02413,42,Female,Divorced,Support,Sales Rep,2,6369.93,5,9,5,2,0,3,3,8.9,3,4,0
EMP02414,47,Female,Divorced,Engineering,Manager,4,2430.27,29,14,3,1,1,3,1,14.7,0,3,0
EMP02415,35,Female,Married,HR,Analyst,5,5547.16,10,3,0,3,0,2,4,12.6,0,3,0
EMP02416,58,Male,Married,Sales,Executive,2,5419.09,9,12,1,0,1,3,3,14.2,4,3,0
EMP02417,42,Female,Married,R&D,Executive,4,5869.94,22,7,1,1,1,3,3,16.7,0,4,0
EMP02418,39,Male,Single,Support,Manager,5,5835.04,10,7,9,1,0,2,3,5.0,0,3,0
EMP02419,26,Female,Single,HR,Analyst,3,4496.09,20,12,12,6,1,2,2,15.8,4,4,1
EMP02420,24,Male,Single,R&D,Sales Rep,4,8675.95,20,10,0,1,0,3,2,4.4,3,3,0
EMP02421,44,Male,Divorced,Support,Manager,5,3822.21,27,4,1,1,0,2,4,5.4,5,3,0
EMP02422,47,Female,Single,R&D,Developer,3,4647.41,10,17,14,2,1,4,4,23.3,5,2,0
EMP02423,58,Female,Married,Engineering,Sales Rep,2,6409.25,19,17,4,1,0,2,3,11.3,5,3,1
EMP02424,45,Female,Married,HR,Developer,5,3492.81,30,1,3,4,1,2,2,2.9,4,3,0
EMP02425,40,Female,Divorced,HR,Developer,3,4929.31,16,14,7,3,0,3,4,11.0,4,4,0
EMP02426,46,Male,Married,Sales,Sales Rep,1,6178.77,12,4,2,2,1,2,4,1.7,5,4,0
EMP02427,42,Female,Married,Sales,Developer,3,4319.57,5,19,3,3,1,3,4,3.0,1,3,0
EMP02428,33,Male,Married,R&D,Executive,2,3999.71,3,3,7,2,1,3,3,0.6,3,4,0
EMP02429,54,Female,Single,Engineering,Sales Rep,5,5670.99,24,7,0,4,1,2,2,11.4,3,3,1
EMP02430,25,Female,Single,R&D,Manager,2,5266.57,26,17,11,3,1,4,3,29.6,5,3,0
EMP02431,28,Male,Married,Support,Executive,3,4091.27,31,14,6,6,0,3,1,27.1,0,3,1
EMP02432,43,Female,Married,HR,Manager,4,5239.7,3,11,5,0,0,2,3,16.5,5,3,0
EMP02433,54,Female,Married,R&D,Analyst,4,4996.22,1,6,4,1,0,3,1,1.7,1,3,0
EMP02434,38,Male,Married,R&D,Manager,5,6503.64,11,15,0,1,0,3,3,18.6,4,4,0
EMP02435,45,Female,Single,HR,Sales Rep,3,3577.89,5,7,14,4,0,3,3,0.0,1,3,0
EMP02436,55,Female,Divorced,HR,Manager,5,3771.5,7,13,1,0,0,2,3,24.8,5,3,0
EMP02437,49,Female,Married,Sales,Analyst,3,4654.71,33,18,4,4,0,3,3,12.2,5,2,0
EMP02438,43,Male,Single,Sales,Developer,4,4617.1,13,17,13,3,0,2,4,1.9,2,3,0
EMP02439,38,Male,Married,HR,Sales Rep,3,6444.11,31,7,8,3,1,2,3,8.3,2,3,0
EMP02440,55,Female,Divorced,R&D,Executive,5,5247.31,13,15,6,3,1,3,3,9.9,4,3,0
EMP02441,27,Male,Single,Support,Executive,4,6001.17,1,8,13,2,0,4,3,3.1,2,3,0
EMP02442,27,Female,Single,R&D,Manager,2,7166.35,33,0,6,1,1,3,3,19.0,5,3,1
EMP02443,55,Male,Divorced,Support,Executive,2,3800.51,9,7,13,1,0,4,3,7.2,4,3,0
EMP02444,22,Female,Divorced,HR,Analyst,4,7181.63,6,6,0,0,0,3,4,8.3,4,3,0
EMP02445,31,Female,Single,Support,Executive,4,5050.83,9,7,12,3,0,2,3,21.7,4,4,1
EMP02446,42,Male,Divorced,Sales,Manager,3,1555.0,27,12,7,1,0,4,3,10.6,3,3,0
EMP02447,26,Male,Married,HR,Executive,3,5361.98,29,2,3,2,1,4,2,8.9,3,3,0
EMP02448,23,Female,Divorced,Engineering,Developer,4,2931.17,4,1,14,1,0,3,2,1.3,4,3,1
EMP02449,43,Female,Divorced,Support,Developer,2,3026.65,25,12,11,4,0,3,3,7.8,3,3,0
EMP02450,23,Male,Single,Support,Executive,2,3514.52,16,3,1,0,0,2,4,24.5,3,1,0
EMP02451,31,Female,Divorced,Engineering,Sales Rep,4,4896.74,34,1,6,1,0,3,3,9.3,3,3,0
EMP02452,55,Male,Single,Engineering,Executive,2,3130.65,11,6,5,0,1,2,2,3.3,5,3,0
EMP02453,37,Male,Married,HR,Developer,3,6905.65,9,8,8,3,0,4,3,17.7,1,2,1
EMP02454,43,Female,Divorced,R&D,Developer,3,6682.94,27,18,11,1,0,2,4,5.7,2,3,0
EMP02455,33,Male,Divorced,Engineering,Analyst,4,8905.8,28,8,8,0,1,4,3,0.8,0,3,0
EMP02456,45,Female,Single,Support,Manager,1,4884.39,5,10,3,1,1,3,4,6.6,5,4,0
EMP02457,59,Male,Single,Engineering,Analyst,2,4283.28,16,12,4,0,0,4,4,14.3,1,4,0
EMP02458,31,Male,Divorced,HR,Sales Rep,2,5329.28,28,7,13,2,0,2,2,25.1,1,4,0
EMP02459,56,Male,Single,HR,Manager,3,6302.77,2,13,12,3,1,4,3,10.9,4,2,0
EMP02460,53,Female,Divorced,Support,Executive,3,6943.91,10,18,11,1,0,4,2,18.2,5,4,0
EMP02461,28,Female,Married,Support,Executive,3,4096.52,19,4,4,2,1,3,2,13.9,0,3,0
EMP02462,42,Female,Divorced,Support,Sales Rep,3,6514.71,20,15,13,1,1,4,3,2.0,4,3,0
EMP02463,41,Male,Married,R&D,Developer,3,6506.06,10,6,7,5,1,3,2,41.5,1,3,0
EMP02464,47,Male,Married,Support,Executive,2,9442.19,16,13,0,0,1,1,2,0.6,4,3,1
EMP02465,25,Female,Single,HR,Analyst,3,7125.31,26,4,5,4,0,2,2,3.2,4,3,0
EMP02466,43,Male,Single,HR,Developer,5,7817.48,31,19,4,4,0,1,3,14.4,3,3,0
EMP02467,36,Female,Single,Engineering,Executive,4,7988.66,1,15,1,3,0,1,2,1.4,1,3,0
EMP02468,42,Male,Single,Support,Developer,4,4013.39,23,6,3,3,0,3,3,8.4,1,4,0
EMP02469,36,Female,Divorced,R&D,Manager,5,3860.21,27,15,6,1,0,4,3,10.0,3,4,0
EMP02470,43,Male,Married,Sales,Executive,2,6501.65,19,11,1,4,0,2,4,11.6,3,3,0
EMP02471,49,Female,Divorced,Engineering,Executive,3,4467.83,16,15,5,1,0,4,2,1.8,1,4,0
EMP02472,35,Male,Married,R&D,Developer,3,6178.6,8,16,4,1,0,4,3,2.3,4,3,0
EMP02473,48,Male,Married,Support,Manager,3,4896.03,16,7,11,3,0,2,3,1.3,1,2,0
EMP02474,49,Male,Married,R&D,Analyst,4,5622.16,12,11,11,3,0,4,1,1.9,5,3,0
EMP02475,47,Male,Divorced,Sales,Manager,4,5504.92,9,4,0,4,0,2,4,17.9,3,3,0
EMP02476,23,Male,Single,R&D,Analyst,4,6091.45,7,3,0,0,0,1,3,1.2,5,3,0
EMP02477,46,Female,Divorced,Sales,Sales Rep,4,3232.34,23,18,7,0,0,2,3,5.1,0,2,0
EMP02478,24,Female,Married,Sales,Manager,2,3078.45,8,11,12,2,1,3,3,0.2,3,3,0
EMP02479,29,Female,Divorced,Sales,Analyst,2,4862.0,23,3,14,2,1,3,3,14.4,2,4,0
EMP02480,54,Female,Married,R&D,Developer,3,5178.98,20,6,8,0,0,1,3,31.5,2,3,0
EMP02481,56,Female,Single,Support,Analyst,3,7517.28,11,6,6,3,0,3,3,3.6,1,3,0
EMP02482,27,Male,Single,HR,Sales Rep,3,5648.44,1,18,8,2,0,1,3,3.6,2,3,0
EMP02483,44,Male,Divorced,HR,Analyst,3,5365.81,5,2,1,3,0,3,3,8.5,2,3,0
EMP02484,46,Male,Single,R&D,Manager,5,4625.28,14,18,9,1,0,1,3,1.4,0,3,0
EMP02485,40,Female,Married,Support,Analyst,2,5781.44,7,18,9,3,1,2,2,9.2,4,3,0
EMP02486,26,Male,Married,HR,Manager,3,4656.15,24,12,12,5,0,4,3,8.0,4,4,0
EMP02487,32,Male,Single,Sales,Sales Rep,4,3225.7,4,13,7,3,0,4,2,5.1,4,3,0
EMP02488,33,Female,Single,R&D,Analyst,3,6605.75,27,17,14,4,0,1,3,12.1,1,3,0
EMP02489,31,Male,Single,R&D,Analyst,3,4257.46,7,6,13,2,0,4,3,7.8,5,3,1
EMP02490,29,Female,Divorced,Engineering,Sales Rep,3,4362.97,24,12,5,2,1,3,3,18.6,0,3,0
EMP02491,45,Female,Divorced,Engineering,Analyst,3,2869.76,9,13,6,2,1,4,4,13.0,1,3,0
EMP02492,49,Male,Married,Engineering,Manager,4,5572.62,1,16,6,3,0,2,3,8.7,0,3,0
EMP02493,57,Male,Divorced,Support,Executive,3,7565.56,34,14,14,3,1,3,2,3.8,4,2,0
EMP02494,58,Male,Divorced,R&D,Executive,1,2436.67,31,8,5,3,0,1,3,0.3,5,3,0
EMP02495,42,Female,Married,Engineering,Manager,2,2589.77,23,1,3,2,0,2,4,4.6,0,3,0
EMP02496,29,Male,Married,R&D,Analyst,4,5607.24,3,2,2,0,1,3,4,14.8,5,3,1
EMP02497,30,Female,Single,Sales,Manager,3,5399.15,20,7,12,3,1,3,3,22.2,2,3,1
EMP02498,36,Female,Single,Engineering,Sales Rep,4,4289.72,26,17,11,4,0,3,3,19.0,4,3,0
EMP02499,39,Male,Divorced,R&D,Manager,4,4170.66,34,10,8,4,1,1,3,4.6,3,4,1
EMP02500,41,Male,Married,Support,Executive,3,5437.85,32,9,4,0,0,1,3,0.3,5,3,0
EMP02501,27,Female,Divorced,Support,Developer,2,2152.18,33,10,11,2,0,1,3,27.7,0,3,0
EMP02502,33,Male,Divorced,Support,Sales Rep,4,3042.32,5,2,12,0,0,1,4,11.5,2,3,0
EMP02503,23,Female,Married,Engineering,Analyst,4,3486.01,10,11,0,1,0,2,4,6.5,3,3,0
EMP02504,28,Male,Married,Support,Manager,3,4414.21,30,8,0,1,1,4,3,15.1,3,3,0
EMP02505,37,Female,Married,HR,Sales Rep,3,4454.59,9,11,7,3,0,3,3,0.9,4,3,0
EMP02506,24,Female,Married,Sales,Executive,4,1100.64,32,13,4,2,0,2,2,0.9,2,3,0
EMP02507,24,Female,Divorced,R&D,Analyst,1,3049.58,21,12,13,1,0,2,3,12.3,3,3,0
EMP02508,48,Male,Divorced,HR,Manager,4,5864.49,26,7,4,0,1,3,3,0.7,3,4,0
EMP02509,59,Male,Divorced,Engineering,Manager,4,5761.19,23,2,10,0,1,3,4,0.5,3,3,0
EMP02510,54,Female,Married,R&D,Analyst,2,6297.3,9,18,1,2,1,3,3,12.7,4,3,0
EMP02511,49,Male,Single,R&D,Developer,4,5785.79,5,5,7,3,1,4,1,13.5,0,3,1
EMP02512,22,Male,Divorced,Support,Developer,4,4842.29,8,15,11,2,0,3,2,5.3,4,4,0
EMP02513,29,Female,Single,R&D,Sales Rep,3,3539.64,11,13,5,2,0,2,3,5.0,5,4,0
EMP02514,58,Male,Single,R&D,Manager,2,3520.32,18,0,0,1,0,3,3,5.8,4,3,0
EMP02515,53,Male,Single,Sales,Sales Rep,4,3726.93,31,19,8,1,0,2,3,4.6,1,3,0
EMP02516,58,Male,Married,Engineering,Analyst,2,6234.55,8,7,11,1,0,3,3,5.9,5,2,0
EMP02517,25,Female,Married,HR,Sales Rep,4,5792.75,19,5,5,0,1,1,3,2.1,0,3,0
EMP02518,51,Female,Divorced,Support,Manager,3,3551.12,22,4,12,2,1,3,4,8.8,1,3,0
EMP02519,27,Male,Divorced,Sales,Developer,5,5567.83,2,6,2,2,0,1,3,7.3,0,3,0
EMP02520,40,Male,Married,HR,Developer,4,5941.21,11,0,5,0,0,4,4,11.0,4,4,1
EMP02521,53,Male,Married,HR,Analyst,3,5768.52,3,12,3,2,1,2,3,2.0,3,3,0
EMP02522,30,Female,Single,Sales,Executive,3,6342.2,33,15,12,2,0,2,2,0.9,5,3,1
EMP02523,33,Male,Married,Support,Sales Rep,3,5075.08,10,18,8,3,0,2,4,16.4,1,3,0
EMP02524,32,Female,Married,Engineering,Analyst,4,4604.48,3,11,12,0,0,2,2,23.4,3,3,1
EMP02525,37,Male,Married,Sales,Developer,4,5110.34,34,13,7,1,0,3,3,1.9,4,1,0
EMP02526,22,Other,Married,Sales,Manager,4,6522.82,28,14,1,0,0,2,4,5.4,0,3,0
EMP02527,42,Male,Single,Sales,Manager,3,6138.11,14,11,2,1,1,2,3,12.9,5,3,0
EMP02528,51,Female,Divorced,Support,Executive,3,5141.74,28,16,14,1,0,2,3,7.4,0,4,0
EMP02529,34,Male,Single,Sales,Executive,2,6721.82,30,8,7,4,0,4,4,8.4,5,3,0
EMP02530,55,Male,Married,Sales,Developer,3,7785.87,30,3,1,2,0,2,4,4.2,2,3,1
EMP02531,25,Female,Married,R&D,Executive,3,8838.71,27,17,9,3,0,2,3,1.3,0,3,0
EMP02532,49,Female,Divorced,R&D,Executive,2,8817.65,2,11,7,4,0,2,3,32.3,0,3,0
EMP02533,59,Male,Divorced,R&D,Manager,4,9822.77,13,10,7,1,0,3,2,13.6,4,3,0
EMP02534,52,Female,Divorced,R&D,Sales Rep,2,7023.69,28,1,4,2,0,4,3,3.9,0,3,1
EMP02535,48,Female,Single,Sales,Manager,4,991.75,20,19,14,2,0,3,3,12.5,4,3,0
EMP02536,26,Female,Divorced,R&D,Manager,3,5318.26,18,13,4,2,0,4,3,5.0,2,3,0
EMP02537,46,Male,Married,HR,Developer,4,2798.29,34,11,7,0,0,2,2,2.2,2,3,0
EMP02538,24,Female,Married,Engineering,Developer,4,7514.47,17,1,13,0,0,4,4,11.3,0,3,0
EMP02539,54,Male,Married,R&D,Sales Rep,4,4530.72,23,10,6,2,1,2,3,5.3,1,3,0
EMP02540,25,Male,Single,Support,Analyst,3,5670.78,31,4,13,2,1,3,2,1.2,1,4,0
EMP02541,46,Female,Divorced,Engineering,Executive,4,4781.21,9,13,14,3,0,1,2,4.1,3,3,0
EMP02542,41,Male,Divorced,HR,Executive,2,7697.67,25,14,11,2,1,1,4,5.0,3,4,0
EMP02543,55,Male,Divorced,Engineering,Manager,3,3222.0,30,19,13,1,0,2,3,4.9,2,3,0
EMP02544,47,Female,Divorced,Engineering,Manager,5,6060.32,5,2,7,3,0,1,3,8.5,4,3,0
EMP02545,26,Female,Married,HR,Sales Rep,5,3435.74,28,16,0,2,1,3,3,5.7,3,3,0
EMP02546,56,Male,Single,R&D,Executive,2,1795.65,7,5,10,4,1,3,3,13.5,5,3,0
EMP02547,49,Male,Divorced,HR,Manager,3,5281.37,19,6,6,2,1,4,3,9.8,3,4,0
EMP02548,50,Female,Married,Support,Manager,3,3163.53,25,12,6,2,0,2,3,7.4,5,3,1
EMP02549,30,Male,Married,HR,Developer,4,2757.38,18,0,1,2,1,3,4,14.4,3,3,0
EMP02550,59,Female,Single,Sales,Analyst,4,2645.19,26,12,12,1,0,2,3,26.8,2,4,0
EMP02551,27,Female,Divorced,Sales,Sales Rep,1,4416.35,20,5,8,2,1,1,3,2.5,4,3,0
EMP02552,40,Male,Single,Engineering,Analyst,4,6399.78,2,16,11,2,0,2,3,15.6,4,3,0
EMP02553,32,Female,Divorced,R&D,Analyst,3,2807.94,30,5,14,0,0,4,3,5.6,5,4,0
EMP02554,23,Female,Single,R&D,Sales Rep,5,6622.11,22,3,12,2,0,2,3,8.4,2,4,0
EMP02555,30,Male,Divorced,Sales,Executive,5,4192.91,34,5,11,0,0,3,1,17.2,5,3,1
EMP02556,42,Female,Divorced,Support,Manager,2,3403.52,5,0,13,4,0,3,4,8.1,1,4,0
EMP02557,45,Female,Single,HR,Sales Rep,4,6821.15,15,0,14,1,0,4,4,2.0,3,4,0
EMP02558,55,Female,Divorced,HR,Manager,3,6446.03,15,18,5,3,1,3,3,38.0,2,4,0
EMP02559,43,Female,Single,HR,Developer,2,6220.06,28,18,7,3,1,2,2,18.4,1,3,0
EMP02560,24,Male,Single,Support,Analyst,4,5347.55,12,12,13,0,0,4,2,1.1,1,4,0
EMP02561,33,Male,Divorced,Support,Developer,2,3391.32,3,6,12,3,0,1,4,1.9,1,4,0
